,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
1000,-35.20245,-23.622967,-27.30508,-4.66503,-1.3609551,-3.708876,10.285315,22.75211,31.458502,22.805307,28.999346,25.07423,24.11076,15.854046,26.871662,15.878249,-12.279557,-6.0958076,-17.036272,5.343891,18.622765,25.283758,25.27359,26.59447,24.517004,24.760925,23.674152,28.087118,-38.02237,-22.781271,-28.778936,-30.54696,-2.0855753,-12.906427,-13.312864,-0.6097521,17.044352,17.197897,25.635677,29.79907,30.947388,26.660019,27.023813,15.152625,-26.564846,-13.339968
1100,-35.783943,-23.395082,-27.487286,-4.5410337,-1.3150386,-3.622918,10.176141,22.683565,30.931131,22.853714,29.081314,25.22309,24.183607,16.035618,26.934555,15.713562,-12.537616,-6.1405964,-16.871029,5.109847,18.455921,25.212297,25.285887,26.480701,24.576994,24.766567,23.688057,28.133755,-37.725773,-22.80447,-28.87951,-30.533169,-2.277127,-13.050622,-13.770991,-0.6420931,16.879541,17.099491,25.689085,29.81941,30.77702,26.738451,26.895117,14.98129,-26.47496,-13.292335
1200,-35.34772,-23.283047,-27.719702,-4.4917216,-1.2507901,-3.6754055,10.354176,22.77833,30.657907,22.799467,28.99885,25.165314,24.05949,15.969088,26.835026,15.635362,-12.057715,-5.714374,-16.58047,5.1629496,18.491056,25.153034,25.204802,26.54753,24.475622,24.803047,23.600817,28.064308,-37.59696,-22.622154,-28.562635,-30.299353,-2.17649,-12.941198,-13.812708,-0.58932525,16.908976,17.242197,25.64845,30.025955,31.100412,26.69927,27.073439,15.211394,-26.559914,-13.358007
1300,-35.16202,-23.265549,-27.275797,-4.537579,-1.050618,-3.246405,10.369039,22.726849,31.202297,22.817602,29.007809,25.20811,24.172607,15.94172,26.83548,15.746014,-11.855996,-5.4735756,-16.356388,5.2874937,18.435118,25.078602,25.256231,26.644726,24.806688,24.817408,23.742258,28.09145,-37.62498,-22.734098,-28.78616,-30.720476,-2.2135057,-13.000543,-13.603514,-0.59104127,16.896015,17.083012,25.687614,29.908777,31.025127,26.816269,27.00166,15.1916275,-26.505272,-13.258742
1400,-35.042927,-23.505003,-27.279652,-4.7039027,-1.392512,-3.689099,10.245902,22.664413,29.49023,22.779306,28.923489,25.107481,24.054655,15.840264,26.876957,15.873567,-11.796246,-5.448145,-16.236193,5.4319324,18.555365,25.00116,25.186361,26.464205,24.601128,24.796885,23.623667,27.881203,-37.472267,-22.82196,-28.909962,-30.409029,-2.1775475,-13.163556,-13.607431,-0.75659084,16.940554,17.201609,25.67159,29.746134,30.923086,26.715172,27.0638,15.1025305,-26.504654,-13.249306
1500,-35.003086,-23.487932,-27.180628,-4.2146134,-1.0073814,-3.3422596,10.353335,22.629248,30.852133,22.849026,29.04459,25.15704,24.097612,15.983115,26.896816,15.750934,-12.19097,-5.885443,-16.628777,5.426083,18.653215,25.186218,25.267712,26.503906,24.807297,24.830244,23.660992,28.025623,-37.647015,-22.70272,-28.746298,-30.445307,-2.1019201,-13.009615,-13.317972,-0.7149095,16.933456,17.197456,25.622147,29.770021,30.779732,26.52991,27.084675,15.076817,-26.431715,-13.315165
1600,-35.1401,-23.197224,-27.676031,-4.3250237,-1.2263718,-3.6660883,10.332695,22.711262,31.222677,22.887037,29.11242,25.126099,24.154509,15.952666,26.906012,15.696999,-12.3760395,-5.9511447,-17.032804,5.227856,18.579044,25.128494,25.22578,26.486301,24.645002,24.79074,23.6481,27.922098,-37.947662,-23.16187,-28.990997,-30.570168,-2.194211,-12.966466,-13.631915,-0.6675675,16.98189,17.091852,25.661589,29.82355,30.794474,26.655352,26.887362,15.315991,-26.503431,-13.262168
1700,-35.454453,-23.30309,-27.653763,-4.647126,-1.5634497,-3.9130962,10.208222,22.727476,31.477367,22.85828,29.057018,25.091793,24.135376,15.947815,26.674074,15.621555,-12.125909,-5.603433,-16.52053,5.3356004,18.46025,25.09671,25.235586,26.42405,24.58747,24.776917,23.60186,27.92464,-37.79745,-23.028183,-28.771744,-30.562803,-2.3794081,-13.253276,-13.608381,-0.6850716,16.789232,17.08147,25.6193,29.797812,30.771717,26.664263,26.863173,15.238464,-26.463238,-13.137542
1800,-35.33917,-23.613762,-27.87489,-4.537398,-1.4985002,-3.8413877,10.2093115,22.445242,31.325535,22.749804,28.945251,25.121054,24.046404,15.815152,26.75359,15.514371,-12.078471,-5.97588,-16.809565,5.0896873,18.367802,24.962845,25.176983,26.427483,24.59343,24.794207,23.632463,27.85394,-37.79085,-23.011496,-28.91632,-30.446451,-2.4174907,-13.174285,-13.729186,-0.88613194,16.686491,16.916485,25.596584,29.92262,31.076189,26.83705,27.173094,14.96239,-26.413664,-13.132466
1900,-34.96359,-24.077398,-27.880985,-4.464461,-1.3109252,-3.7724314,10.366069,22.57161,31.376856,22.775974,28.977797,25.119255,24.111597,15.812811,26.913113,15.485637,-12.429598,-6.2515516,-17.118433,5.219718,18.53472,25.075388,25.17059,26.402016,24.351727,24.832657,23.639582,28.120413,-37.90964,-23.07726,-28.951422,-30.392572,-2.237716,-13.115282,-13.728397,-0.70993537,16.84299,17.133108,25.612827,29.812843,30.89464,26.65831,27.0888,14.948961,-26.3617,-13.218381
2000,-35.658066,-23.655453,-28.037579,-4.516539,-1.3439895,-3.7619581,10.27934,22.352697,31.13888,22.684504,28.842245,25.06879,24.034992,15.946099,26.835636,15.574037,-12.215547,-6.2072067,-17.041676,5.0437765,18.267395,24.807184,25.017742,26.246475,24.332401,24.750092,23.541037,27.896051,-38.012966,-23.112371,-28.907185,-30.75631,-2.65742,-13.418711,-13.812095,-0.9064168,16.521742,16.79091,25.599363,29.90585,31.059063,26.762781,27.06122,15.0883,-26.31541,-13.135872
2100,-35.098083,-23.334072,-27.461496,-4.3861866,-1.2211171,-3.679739,10.243527,21.991615,31.162003,22.62036,28.727222,25.130873,23.9203,15.808435,26.693869,15.449519,-12.214413,-5.927922,-17.301197,5.267626,18.24609,24.694967,25.009544,26.348051,24.453804,24.680199,23.476683,27.980904,-38.132095,-23.313534,-29.052544,-30.927267,-2.539083,-13.274806,-13.414692,-0.87715805,16.51635,16.793423,25.576405,29.671282,30.470331,26.354113,26.893131,15.058444,-26.514513,-13.255406
2200,-35.3079,-23.379992,-27.434797,-4.62255,-1.4566418,-3.684906,10.258926,22.534122,30.58722,22.638197,28.709957,24.966827,23.974295,15.839518,26.834494,15.440859,-12.29106,-5.962901,-17.16801,5.18771,18.253662,24.686497,25.02471,26.380146,24.478834,24.63257,23.503128,27.817738,-37.97151,-23.259697,-29.35575,-30.947084,-2.464046,-13.603577,-13.741821,-1.0276483,16.512936,16.795435,25.625525,29.732283,30.716248,26.55465,26.927197,14.986628,-26.53703,-13.334229
