,Unnamed: 0,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,geometry,index_right,Continent,Type,Name,Acronym
306,311,Leaf Wax (dD),Leaf Wax (dD),228.0,11938.0,11710.0,152.0779220779221,WEB45411107,2.5,9.4,MarineSediment,dDwax,permil,P,Annual,negative,-0.0,-0.17076913464558818,0.14446484251191571,0.2680532626955197,0.4826628842305616,1.5732471866615536,1.9927240993117592,2.1966171573849347,2.1068485413731954,2.419994876297868,2.2045501978696933,2.0833625662538453,decreasing,-0.252703834359804,-0.252703834359804,no trend,-0.019738679898552915,0.0,decreasing,-0.3263428046890184,-0.3263428046890184,POINT (9.399999999999999 2.5),22.0,AFRICA,Land,Central-Africa,CAF
307,312,Speleothem,Speleothem (d18O),250.0,11890.0,11640.0,60.625,S2LR8DePB64lKW,31.7558,35.0226,Speleothem,d18O,permil,P,Annual,negative,-0.0,0.15987509322343466,0.2702202556050985,0.030175912736290056,0.6607274861116391,0.5797209902101926,0.9039525859197955,2.239661967715348,1.8356046212766957,1.4463993728096598,0.9548618312913362,-2.0163070580649625,decreasing,-0.1673447210235006,-0.1673447210235006,no trend,0.4118601132031601,0.0,decreasing,-0.15668216597061432,-0.15668216597061432,POINT (35.0226 31.75579999999999),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
308,313,Lake Sediment (d18O),Lake Sediment (d18O),1272.0,11626.0,10354.0,147.91428571428568,WEB47e28fe1,39.6524,20.9234,LakeSediment,d18O,permil,P-E,Annual,negative,,,,,,,,,,,,,decreasing,-0.13401862297679706,-0.13401862297679706,decreasing,-0.24547485710532266,-0.24547485710532266,no trend,-0.06609829036097402,0.0,POINT (20.9234 39.65239999999999),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
309,314,Speleothem,Speleothem (other),37.0,6945.0,6908.0,34.71356783919598,NAm2kHydro096,37.976,-80.4,Speleothem,Sr/Ca,mmol/mol,M,Annual,negative,-0.0,0.05028440653838948,0.8207712809169347,0.07534308089306851,0.4369250114344075,-0.6017551507725936,-0.406380101820452,,,,,,increasing,0.16347486152889482,0.16347486152889482,,,,no trend,0.14078351488874688,0.0,POINT (-80.40000000000001 37.976),5.0,NORTH-AMERICA,Land,E.North-America,ENA
310,315,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Ri3Ip1UKJCU,60.98,25.47,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,1.1111111111111112,2.2222222222222223,,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,-0.0,,no trend,-0.11143143496672993,0.0,no trend,0.4185059674895743,0.0,no trend,-0.5693097822155662,0.0,POINT (25.47 60.97999999999998),16.0,EUROPE,Land,N.Europe,NEU
311,316,Pollen,Pollen (calibrated),247.67,10853.23,10605.56,99.11738317757008,RxIZEYrqJdt,58.58,13.67,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.06668272229002281,0.18163988227423788,0.2429090509737452,0.26545862096917683,0.12823600412355018,1.4198788194315286,1.92756561664758,1.034821263496121,1.687842199871009,2.7796682317081802,,decreasing,-0.2589237523505588,-0.2589237523505588,no trend,-0.16551439651758634,0.0,no trend,-0.02512475213176274,0.0,POINT (13.67 58.58),16.0,EUROPE,Land,N.Europe,NEU
312,317,Speleothem,Speleothem (d18O),0.0,11960.746000000001,11960.746000000001,6.742246899661782,S2LRhTtQNZMrVu,-15.3,128.62,Speleothem,d18O,permil,M,summerOnly,negative,-0.0,-0.4274745742447744,0.02564801103849029,0.2508662596867919,1.0110860781495328,1.4592328373477588,1.7075565266104724,1.3545703796183424,0.8507813594894927,,-0.35470433765329146,-0.0671689875635087,decreasing,-0.16964122736481893,-0.16964122736481893,increasing,0.447531629767964,0.447531629767964,decreasing,-0.2456923422094187,-0.2456923422094187,POINT (128.62 -15.3),39.0,OCEANIA,Land,N.Australia,NAU
313,318,Lake Sediment (d18O),Lake Sediment (d18O),1018.28,11970.09,10951.81,79.9402189781022,GHff49b8d3,36.4367,-117.9683,LakeSediment,d18O,permil,P-E,Annual,positive,,,,,,,,,,,,,increasing,0.1674384209477743,0.1674384209477743,increasing,0.491797454708755,0.491797454708755,decreasing,-0.06809276703675743,-0.06809276703675743,POINT (-117.9683 36.4367),3.0,NORTH-AMERICA,Land,W.North-America,WNA
314,319,Pollen,Pollen (calibrated),0.03,10679.53,10679.5,101.70952380952382,RMhvvEpYdfj,46.57,6.17,Peat,pollen,mm,P,Annual,positive,0.0,-0.8567943972304615,-0.7450816157201565,-1.2432750519182292,-0.289702532996327,-0.6665033679286431,-1.3828799958268003,-0.027240454462058583,1.4371824996194595,0.08226468676317694,0.0475138016837251,,no trend,-0.047181873101978286,0.0,decreasing,-0.8061309471773895,-0.8061309471773895,increasing,0.1167055929790298,0.1167055929790298,POINT (6.169999999999999 46.57000000000001),17.0,EUROPE,Land,West&Central-Europe,WCE
315,320,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RkJO66ERMMi,-40.89,145.12,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,2.182178902359923,2.182178902359923,2.182178902359923,,decreasing,-0.23689701002028035,-0.23689701002028035,no trend,-0.5657095915653363,0.0,no trend,0.0,0.0,POINT (145.12 -40.88999999999999),42.0,OCEANIA,Land,S.Australia,SAU
316,321,Speleothem,Speleothem (d18O),6065.0,10892.0,4827.0,3.4161358811040334,S2LRXxThqdCA5e,31.3333,110.3667,Speleothem,d18O,permil,P,summerOnly,negative,,,,,,,,,,,,,,,,increasing,0.2701484429375852,0.2701484429375852,,,,POINT (110.3667 31.3333),35.0,ASIA,Land,E.Asia,EAS
317,322,Pollen,Pollen (calibrated),59.44,9985.34,9925.9,95.44134615384615,R6pznazKUB0,53.44,8.87,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.4929762559059594,1.1524032447337738,0.6485115773596986,-0.4161007272948592,0.05294420186537408,1.006895100400936,0.3585809798067598,-0.37714288563378257,-1.0525932367731798,,,no trend,-0.009861612314025513,0.0,increasing,0.7142269703627558,0.7142269703627558,decreasing,-0.10754448766857007,-0.10754448766857007,POINT (8.869999999999999 53.43999999999999),16.0,EUROPE,Land,N.Europe,NEU
318,323,Pollen,Pollen (calibrated),47.0,7279.0,7232.0,160.71111111111108,M2Lshgmsvh4P,55.03,-62.63,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.55771105485123,0.07237387327736937,-0.13268154155780315,0.4882977809060146,-0.5704294272791077,0.07844040254583122,1.0507226134338734,,,,,no trend,-0.014856682687468903,0.0,,,,no trend,0.029977728414056062,0.0,POINT (-62.63000000000001 55.03),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
319,324,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RvTeu3ziD24,-6.03,28.53,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,2.0,2.0,2.0,2.0,2.0,,decreasing,-0.2634039340659325,-0.2634039340659325,no trend,0.0,0.0,no trend,0.0,0.0,POINT (28.53 -6.029999999999999),24.0,AFRICA,Land,S.Eastern-Africa,SEAF
320,325,Glacier Ice,Glacier Ice,16.9,11985.9,11969.0,4.042215467747383,WEB4eba1170,75.1,-42.32,GlacierIce,Ice Accumulation,mm,P,Annual,positive,0.0,-0.6352252857621149,-0.572449943920562,-0.4803323762661309,-0.5378810736623652,-0.29121805742554085,-0.12836249805368294,0.0442717448878337,-0.881450512946766,-1.4939219881190633,-2.4190314498549124,-3.7040050344528384,increasing,0.15399039435841966,0.15399039435841966,increasing,0.6848787708736519,0.6848787708736519,no trend,0.05851412336572642,0.0,POINT (-42.31999999999999 75.09999999999998),0.0,POLAR,Land,Greenland/Iceland,GIC
321,326,Pollen,Pollen (calibrated),0.0,8186.1,8186.1,138.74745762711865,M2Lzgqi66opP,66.14,-66.08,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.08743253140374388,-0.020722031595630963,0.12794614231150525,0.18273802449080773,0.8479013298162149,-0.09664510561983276,2.383829299988539,-0.937887017843922,,,,no trend,-0.16283956280517053,0.0,,,,decreasing,-0.14043149992727386,-0.14043149992727386,POINT (-66.07999999999998 66.14000000000001),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
322,327,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Rrt4iAcWTIK,-3.62,35.82,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,1.25,1.25,2.5,2.5,,decreasing,-0.2609689775034009,-0.2609689775034009,no trend,-0.556559133932759,0.0,no trend,0.0,0.0,POINT (35.81999999999999 -3.62),24.0,AFRICA,Land,S.Eastern-Africa,SEAF
323,328,Other,Other (uncalibrated),17.0,11724.0,11707.0,70.10179640718563,WEB29d9f1fb,-21.8317,15.1955,midden,d15N,permil,P-E,Annual,negative,-0.0,-0.5698007772951617,-0.3071389561406101,0.3594179273985865,0.6643468395647343,1.1087943036704444,0.8063231128207249,1.6817291519466324,2.2378600451756143,1.6523889129753195,2.0018044861791395,1.2592297107597228,decreasing,-0.23399898902118696,-0.23399898902118696,decreasing,-0.11892258655752742,-0.11892258655752742,decreasing,-0.23429464673518866,-0.23429464673518866,POINT (15.1955 -21.8317),25.0,AFRICA,Land,W.Southern-Africa,WSAF
324,329,Pollen,Pollen (calibrated),152.0,7791.0,7639.0,181.8809523809524,M2Lvt4uk4l6P,57.12,-76.38,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.09732400236538136,0.3087092254580994,0.34149041168926764,0.3201502491073652,0.374278769477258,0.23392423092328626,-1.90626912820934,,,,,no trend,0.1375556071519483,0.0,,,,decreasing,-0.07624118490731732,-0.07624118490731732,POINT (-76.38 57.12),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
325,330,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RaIxqdb5VXZ,37.75,31.5,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,no trend,0.0,0.0,no trend,0.0,0.0,no trend,0.0,0.0,POINT (31.49999999999999 37.75),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
326,331,Pollen,Pollen (calibrated),17.0,10795.0,10778.0,151.80281690140845,PYTTN37MLUC,64.63,-138.4,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.4225624731828049,-0.07135678002606269,-0.20537873622056588,-0.07361080262647274,-0.5062591416901641,-0.3495623906824328,-0.23714120459335897,0.32169686109085444,0.3591996831358515,2.1397223440442334,,decreasing,-0.16346342342431988,-0.16346342342431988,decreasing,-0.5585107517526049,-0.5585107517526049,no trend,0.04102908958307204,0.0,POINT (-138.4 64.62999999999998),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
327,332,Pollen,Pollen (calibrated),46.0,11569.0,11523.0,202.15789473684208,WEB22bcae59,48.59,-123.68,LakeSediment,pollen,mm,P,Annual,positive,0.0,-1.347424081243043,-1.7067214057344644,-0.8636909443043622,-0.5837054400980111,-0.8606169954933133,-0.9709244662897916,-1.4933775353676428,-2.0814697565814213,-2.9790347300675366,-3.039123040023512,-2.183833729849348,increasing,0.2110653809076697,0.2110653809076697,increasing,0.4182676127359559,0.4182676127359559,no trend,0.0492572497472196,0.0,POINT (-123.68 48.59),3.0,NORTH-AMERICA,Land,W.North-America,WNA
328,333,Pollen,Pollen (calibrated),348.0,6737.0,6389.0,304.23809523809524,M2L9abfmnz7P,55.01,-73.52,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.14940142030594772,-0.15520952934968324,0.0029091315402631213,-1.0444163005922438,-0.8108658389004633,-0.974792608834144,,,,,,no trend,0.1903396740510687,0.0,,,,no trend,0.20730400321000186,0.0,POINT (-73.51999999999998 55.01),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
329,334,Pollen,Pollen (calibrated),0.7,6482.5,6481.8,98.20909090909092,M2L7bd99tq6P,37.65,-107.81,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.4536900689363002,-0.373887340046731,-0.2837095713745982,-0.4791055240902653,-0.1951823065268143,0.38667885096384175,,,,,,no trend,0.04213709652629174,0.0,,,,no trend,0.11175787691491222,0.0,POINT (-107.81 37.65),3.0,NORTH-AMERICA,Land,W.North-America,WNA
330,335,Other,Other (uncalibrated),0.0,8017.0,8017.0,21.43582887700535,LPDe806555f,53.5833,-118.0167,Peat,DBD,g/cm3,P-E,Annual,negative,-0.0,-0.16300370054689128,0.4186897322467451,-0.14127377345977274,0.20256861909119286,-0.1714189211791283,0.04444513000380981,-1.276285349642478,-2.83855703065258,,,,increasing,0.07390050451000238,0.07390050451000238,,,,no trend,0.0163062608987236,0.0,POINT (-118.0167 53.5833),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
331,336,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RHt0P2iCpt5,43.17,-120.75,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,2.182178902359924,2.182178902359924,,2.182178902359924,-0.0,-0.0,-0.0,-0.0,-0.0,,no trend,0.10360550104306837,0.0,no trend,0.0,0.0,no trend,-0.5494873465500836,0.0,POINT (-120.75 43.17),3.0,NORTH-AMERICA,Land,W.North-America,WNA
332,337,Leaf Wax (dD),Leaf Wax (dD),284.0,11992.0,11708.0,292.7,WEBf46bc2c2,-15.9368,-69.1601,LakeSediment,dDwax,permil,P,summerOnly,negative,-0.0,0.1868711980228968,-0.9375503695678701,-0.0035936768850559635,0.19805152610973664,-0.0586967224559104,-1.165948500484744,-1.1835175874783497,-0.7390995460264597,-1.9789180713706824,-2.3095363447958084,-1.776713851971547,increasing,0.217107680931303,0.217107680931303,increasing,0.23806719118580744,0.23806719118580744,no trend,-0.028563711656581375,0.0,POINT (-69.16009999999999 -15.9368),12.0,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
333,338,Pollen,Pollen (calibrated),0.0,11950.503999999999,11950.503999999999,195.9099016393443,PYT1E469BV6,61.07,-138.09,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.5077622383317485,0.2925724705366883,0.06299131458220357,0.21982393536631625,-0.11322998307526487,-0.5557607959754244,-0.6140893565092606,-1.0181304620272895,-0.2790226423493123,-2.2070829407250945,-2.334728687397773,increasing,0.15728141527493894,0.15728141527493894,increasing,0.3676366431860987,0.3676366431860987,no trend,-0.029709513874298363,0.0,POINT (-138.09 61.07000000000001),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
334,339,Other,Other (uncalibrated),1521.2,11998.0,10476.8,45.55130434782608,WEB6e4417db,35.3669,-116.135,LakeSediment,particle size,percent,P-E,Annual,positive,,,,,,,,,,,,,no trend,-0.0655086846826232,0.0,no trend,-0.02707533402570108,0.0,increasing,0.32889922768132096,0.32889922768132096,POINT (-116.135 35.3669),3.0,NORTH-AMERICA,Land,W.North-America,WNA
335,340,Other,Other (uncalibrated),1521.2,11998.0,10476.8,45.55130434782608,WEB761967ae,35.3669,-116.135,LakeSediment,particle size,percent,P-E,Annual,negative,,,,,,,,,,,,,decreasing,-0.07878723404256076,-0.07878723404256076,no trend,-0.24348619118941384,0.0,increasing,0.6042247192646644,0.6042247192646644,POINT (-116.135 35.3669),3.0,NORTH-AMERICA,Land,W.North-America,WNA
336,341,Other,Other (uncalibrated),1929.1,11984.5,10055.4,70.81267605633802,WEB696efa25,35.3669,-116.135,LakeSediment,C/N,unitless,P-E,Annual,negative,,,,,,,,,,,,,decreasing,-0.1301194466393708,-0.1301194466393708,increasing,0.1025473916143038,0.1025473916143038,increasing,0.19918152917113088,0.19918152917113088,POINT (-116.135 35.3669),3.0,NORTH-AMERICA,Land,W.North-America,WNA
337,342,Speleothem,Speleothem (d18O),1.1437487929899999,9864.21433939,9863.07059059701,21.86933612105767,S2LRZPZvtczPu8,28.183000000000003,107.167,Speleothem,d18O,permil,M,summerOnly,negative,-0.0,0.27181763383404856,0.6292662102059565,1.031481496434735,1.6460716580498134,2.19635250238435,2.6771771490200957,2.8273765969259577,2.649843492653616,2.7978894390163855,,,decreasing,-0.3403159115800425,-0.3403159115800425,no trend,-0.022689959427706703,0.0,decreasing,-0.452877027516988,-0.452877027516988,POINT (107.167 28.183),35.0,ASIA,Land,E.Asia,EAS
338,343,Speleothem,Speleothem (d18O),3.8632,10927.0,10923.1368,11.078232048681542,S2LRKkd7T4UOdy,-4.0667,-55.45,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,0.8594912368054759,1.427956278366767,1.804970622542224,2.615253441953196,2.6650105272981923,2.604234187164882,1.4887251410960247,1.6128150597488369,1.3087100693570304,0.4975033687756003,,decreasing,-0.07429648431836358,-0.07429648431836358,increasing,0.5387953265062925,0.5387953265062925,decreasing,-0.5889127640494384,-0.5889127640494384,POINT (-55.45 -4.0667),10.0,SOUTH-AMERICA,Land,N.South-America,NSA
339,344,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1289.875,OLS_RDhW68XMg3r,18.53,45.42,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,,,2.065591117977289,2.065591117977289,2.065591117977289,,decreasing,-0.2528280176847323,-0.2528280176847323,,,,no trend,0.0,0.0,POINT (45.42000000000001 18.53),36.0,ASIA,Land,Arabian-Peninsula,ARP
340,345,Speleothem,Speleothem (d13C),5.0,9890.0,9885.0,33.737201365187715,S2LRPxXg9IPqUc,42.87,81.75,Speleothem,d13C,permil,P-E,Annual,negative,-0.0,-0.02309035823343264,0.12848431810979016,1.2527884965359664,1.5610024214233675,1.0933238851243512,1.2349222149071704,0.8106436308460323,0.8105107377371279,0.30877280506848226,,,decreasing,-0.11127899162137472,-0.11127899162137472,increasing,0.2774074874550053,0.2774074874550053,decreasing,-0.3225252246059862,-0.3225252246059862,POINT (81.75 42.86999999999999),33.0,ASIA,Land,E.C.Asia,ECA
341,346,Pollen,Pollen (calibrated),46.0,6871.0,6825.0,184.45945945945942,M2Lajk8ddlnP,55.67,-63.25,LakeSediment,pollen,mm,P,Annual,positive,0.0,-1.8102586064510928,-0.11500621842556813,-1.2565482315656225,-0.9627446651991468,-1.2440202326545442,-1.4320562004752482,,,,,,no trend,0.1234856356074756,0.0,,,,no trend,0.11668624908687557,0.0,POINT (-63.24999999999999 55.67),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
342,347,Lake Sediment (d18O),Lake Sediment (d18O),11.4,9952.1,9940.7,268.6675675675676,PYTNDP0RV0M,71.87,127.07,LakeSediment,d18O,permil,P-E,Annual,negative,-0.0,0.012339050912216655,-0.3084762728054081,-1.1017009743050283,-0.2644082338332069,-1.0928873665105885,-1.8001793920144165,-1.9654345381601708,-1.9125528913935292,-0.5464436832552941,,,increasing,0.17347301654343636,0.17347301654343636,no trend,-0.30102498987973075,0.0,no trend,0.17551688407174534,0.0,POINT (127.07 71.87),28.0,ASIA,Land,Russian-Arctic,RAR
343,348,Pollen,Pollen (calibrated),50.7,11968.9,11918.2,229.19615384615383,PYTISXSSSBC,71.87,127.07,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.909057238095594,0.8234747659835755,0.9639346680440478,1.6190800064523645,1.3633090940082435,1.0742639419950355,1.1546296901068158,0.731390971168557,0.5557455973226927,-0.048997518813049916,-0.4420899438039853,no trend,0.03310199151064789,0.0,increasing,0.3741734694560768,0.3741734694560768,decreasing,-0.4450655395177626,-0.4450655395177626,POINT (127.07 71.87),28.0,ASIA,Land,Russian-Arctic,RAR
344,349,Other,Other (uncalibrated),3.736,7775.366999999999,7771.630999999999,50.13955483870968,LPDce500deb,61.9333,6.8667,LakeSediment,hybrid,,M,winterOnly,positive,0.0,0.7637979096422292,0.6720275594624983,1.0324165197158868,2.08231405233599,2.1701305116321814,2.5878930148055823,2.4671098103429365,,,,,decreasing,-0.3927928329664454,-0.3927928329664454,,,,decreasing,-0.4292267062571011,-0.4292267062571011,POINT (6.8667 61.9333),16.0,EUROPE,Land,N.Europe,NEU
345,350,Pollen,Pollen (calibrated),94.97,10678.81,10583.84,235.19644444444444,R52bXXPVdWR,46.77,17.17,Peat,pollen,mm,P,Annual,positive,0.0,-0.3340496216605403,0.10516628406458993,-0.9840861848684642,-1.7153164131475225,,0.7718215633861041,1.653706370952314,1.8694129957068448,-0.4616548925639333,0.8092631570052291,,no trend,-0.055080179405405605,0.0,no trend,0.31601033743435675,0.0,increasing,0.33267995486780577,0.33267995486780577,POINT (17.17 46.77),17.0,EUROPE,Land,West&Central-Europe,WCE
346,351,Pollen,Pollen (calibrated),81.0,4154.0,4073.0,313.3076923076923,M2Lscfsosn8P,57.65,-71.65,LakeSediment,pollen,mm,P,Annual,positive,0.0,1.5304428488049633,0.14703985906185826,1.2274937695590191,-1.1106163213682314,,,,,,,,,,,,,,no trend,-0.09833383171287376,0.0,POINT (-71.65000000000001 57.65),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
347,352,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_R4y0PIxteRT,37.91,-118.6,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,2.182178902359924,,2.182178902359924,-0.0,-0.0,-0.0,-0.0,2.182178902359924,,no trend,-0.06057601364264916,0.0,no trend,-0.4109647017453647,0.0,no trend,-0.5686148695420548,0.0,POINT (-118.6 37.91),3.0,NORTH-AMERICA,Land,W.North-America,WNA
348,353,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RcRjSZzb1Kg,-42.67,146.63,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-1.5617376188860606,-3.1234752377721207,,increasing,0.205290821767132,0.205290821767132,no trend,0.7186089500051995,0.0,no trend,0.0,0.0,POINT (146.63 -42.67),42.0,OCEANIA,Land,S.Australia,SAU
349,354,Pollen,Pollen (calibrated),636.2,5392.4,4756.2,40.651282051282045,M2Li8t1s270P,61.24,-100.95,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.27109539538903915,0.8629115111983509,0.9286285826329268,1.5006011085123854,1.1017035825891022,,,,,,,,,,,,,decreasing,-0.2524831145005911,-0.2524831145005911,POINT (-100.95 61.24000000000001),2.0,NORTH-AMERICA,Land,N.E.North-America,NEN
350,355,Other,Other (uncalibrated),110.37,11999.0,11888.63,5.2697828014184385,LPDe51c2779xxxx,10.7,-65.17,MarineSediment,mineralogy,cps,P,summerOnly,positive,0.0,0.4132679528415401,0.5941834868618014,0.600099150568396,1.7661667350017842,1.9145073305444007,2.101180341513328,2.5010072827592524,2.4495467446421584,2.33481077375914,1.859584519063337,0.4795294515252699,decreasing,-0.09643552683532113,-0.09643552683532113,increasing,0.3628816752079323,0.3628816752079323,decreasing,-0.3974870536675269,-0.3974870536675269,POINT (-65.17 10.7),10.0,SOUTH-AMERICA,Land,N.South-America,NSA
351,356,Speleothem,Speleothem (d18O),653.0,6651.0,5998.0,8.992503748125937,S2LRljclseoP6S,33.0,106.33,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,0.18279648678617344,0.3277900611545769,0.9343167695756224,1.2139268774397745,1.5960989690902343,2.7728013570390653,,,,,,decreasing,-0.4602113644857888,-0.4602113644857888,,,,decreasing,-0.3686506247120693,-0.3686506247120693,POINT (106.33 33),35.0,ASIA,Land,E.Asia,EAS
352,357,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Ree2SxMXXUS,43.52,-73.65,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-1.147078669352809,-1.147078669352809,-2.2941573387056176,-2.2941573387056176,-2.2941573387056176,,increasing,0.27559920312177466,0.27559920312177466,no trend,0.29736948003260305,0.0,no trend,0.0,0.0,POINT (-73.65000000000001 43.52),5.0,NORTH-AMERICA,Land,E.North-America,ENA
353,358,Lake Sediment (d18O),Lake Sediment (d18O),27.8,8682.4,8654.6,393.39090909090913,WEBe0e75109,68.6836,-149.075,LakeSediment,d18O,permil,P-E,Annual,negative,-0.0,1.5444239790456622,1.1471684426924271,1.3780104943793514,1.0118360757848026,0.836033503462222,0.1085410909229198,-0.5367158642131857,-0.2246096400530213,,,,increasing,0.13409209023275984,0.13409209023275984,,,,no trend,-0.150051379980296,0.0,POINT (-149.075 68.6836),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
354,359,Lake Sediment (d18O),Lake Sediment (d18O),1.8,7765.2,7763.4,39.812307692307684,LPDd6c25776,48.873999999999995,-117.338,LakeSediment,d18O,permil,P-E,winterOnly,negative,-0.0,0.29282086496655296,0.9033203312868944,0.6091986974150319,1.5899868155695769,0.9691016334760354,1.3571473555147389,1.956372213870741,,,,,decreasing,-0.2555657315601073,-0.2555657315601073,,,,decreasing,-0.259746902306636,-0.259746902306636,POINT (-117.338 48.87399999999999),3.0,NORTH-AMERICA,Land,W.North-America,WNA
355,360,Other,Other (uncalibrated),1.8,7765.2,7763.4,39.812307692307684,LPD17fc7c77,48.873999999999995,-117.338,LakeSediment,d13C,permil,P-E,winterOnly,negative,-0.0,0.9259129341208548,1.2110790928148272,0.6812979264338237,0.3514550653897727,-0.636136521075175,-0.20387001993463144,-0.1823812160919247,,,,,decreasing,0.03289424956466901,0.03289424956466901,,,,decreasing,-0.05045771768593762,-0.05045771768593762,POINT (-117.338 48.87399999999999),3.0,NORTH-AMERICA,Land,W.North-America,WNA
356,361,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1289.875,OLS_REKcgVZxfZQ,28.5,73.75,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,,,,-0.0,2.065591117977289,2.065591117977289,2.065591117977289,2.065591117977289,2.065591117977289,,decreasing,-0.2500767876407847,-0.2500767876407847,no trend,0.0,0.0,,,,POINT (73.74999999999999 28.5),37.0,ASIA,Land,S.Asia,SAS
357,362,Pollen,Pollen (calibrated),171.0,11059.0,10888.0,187.72413793103448,WEB4581c605,48.63,-123.72,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.9438357557057312,-0.7191129567281759,-0.7170225120865243,-0.2607829690460464,-0.4787118229382334,-0.2505049495579256,-1.246427617584811,-1.9803478905246863,-2.374745112916302,-2.1069068932046813,2.14688664697627,increasing,0.16741207250215312,0.16741207250215312,increasing,0.2899265833441335,0.2899265833441335,no trend,0.03862569435184211,0.0,POINT (-123.72 48.63),3.0,NORTH-AMERICA,Land,W.North-America,WNA
358,363,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RVw6wlN8ACI,10.1,-67.75,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-3.333333333333333,,no trend,0.1593300603145763,0.0,no trend,0.6277589512343614,0.0,no trend,0.0,0.0,POINT (-67.75 10.1),10.0,SOUTH-AMERICA,Land,N.South-America,NSA
