"","dataset","tsid","longitude","latitude","ipccReg","archive","proxy","Category","CategorySpec","minAge","maxAge","ageRange","ageRes","ageResPlus","season","climInterp","source","direction","ka_0.5","ka_4","ka_6","ka_8","ka_10","maxValAge","minValAge"
"1216","TourbieredeLanorieHenri.Comtois.1982","M2Lppfxxw0rP",-73.3,45.99,"ENA","LakeSediment","pollen","pollen","pollen",265,6620,6355,223.5,223.5,"annual","T","Temp12k","positive",5.046,4.85,4.945,NA,NA,5281,4329
"1217","TourbieredeLanorieStJean.Comtois.1982","M2L4j68oy6fP",-73.22,46,"ENA","LakeSediment","pollen","pollen","pollen",0,5468,5468,91,91,"summer+","T","Temp12k","positive",19.014,19.246,NA,NA,NA,5389,91
"1218","TourbieredeLanorieStJean.Comtois.1982","M2L85fol0e4P",-73.22,46,"ENA","LakeSediment","pollen","pollen","pollen",0,5468,5468,91,91,"winter+","T","Temp12k","positive",-11.339,-11.237,NA,NA,NA,1861,181
"1219","TourbieredeLanorieStJean.Comtois.1982","M2Lf3zm167mP",-73.22,46,"ENA","LakeSediment","pollen","pollen","pollen",0,5468,5468,91,91,"annual","T","Temp12k","positive",4.558,4.797,NA,NA,NA,5389,181
"1220","TR163_22.Lea.2006","T2L_TR163_22_mgca_ruber_SST_from_mgca_ruber",-92.398,0.515,"EPO","MarineSediment","Mg/Ca","Mg/Ca","Mg/Ca",1200,12000,10800,300,300,"annual","T","Temp12k","positive",NA,21.055,21.321,21.868,22.256,11300,3100
"1221","TR163_22.Lea.2006","T2L_TR163_22_uk37_SST_from_uk37",-92.398,0.515,"EPO","MarineSediment","alkenone","alkenone","alkenone",1137.5,12000,10862.5,625,625,"annual","T","Temp12k","positive",NA,23.542,23.658,23.694,23.553,2300,12000
"1222","TR163_22.Lea.2006","T2L_TR163_22_d18o_ruber_SST_from_d18o_ruber",-92.398,0.515,"EPO","MarineSediment","d18O","isotope","isotope",1200,12000,10800,300,300,"annual","T","Temp12k","positive",NA,23.867,24.563,23.703,23.818,5300,12000
"1223","TR163_31.Dubois.2009","T2L_TR163_31_uk37_SST_from_uk37",-83.9707,-3.6187,"EPO","MarineSediment","alkenone","alkenone","alkenone",5440,12000,6560,550,550,"annual","T","Temp12k","positive",NA,NA,22.451,22.213,22.253,8370,11710
"1224","Trehorningen.Antonsson.2007","PYTYAXHRPNM",11.6,58.55,"NEU","LakeSediment","pollen","pollen","pollen",0,8894,8894,164.408,164.408,"annual","T","Temp12k","positive",7.291,8.071,9.408,8.651,NA,7153.625,1146.698
"1225","Trettetjorn.Bjune.2005","PYTCTWLUCL5",7,60.72,"NEU","LakeSediment","pollen","pollen","pollen",0,8526.963,8526.963,127.929,127.929,"summerOnly","T","Temp12k","positive",9.761,10.925,12.367,12.009,NA,6991.814,1554.826
"1226","Troll28-03.Klitgard-Kristensen.2001","PYT7NHBFOF7",3.7333,60.8667,"NEU","MarineSediment","foraminifera","other microfossil","other microfossil",240,9800,9560,140,140,"summerOnly","T","Temp12k","positive",9.35,9.287,9.417,9.021,9.695,9660,8240
"1227","Trout.Irvine.2012","PYTD948WIQW",-138.75,68.828,"NWN","LakeSediment","chironomid","chironomid","chironomid",63,12000,11937,136.6,164,"summerOnly","T","Temp12k","positive",11.1,10.95,10.675,10.586,11.688,10184.7,8519.5
"1228","Tsuolbmajavri.Korhola.2002","PYTXW9IIYVO",22.05,68.41,"NEU","LakeSediment","diatom","other microfossil","other microfossil",0,10719.315,10719.315,72.3209999999999,72.2784999999999,"summerOnly","T","Temp12k","positive",10.81,10.753,11.055,11.013,11.016,6113.916,3305.763
"1229","Tsuolbmajavri.Korhola.2002","PYTWINY5YP7",22.05,68.41,"NEU","LakeSediment","chironomid","chironomid","chironomid",0,10719.315,10719.315,72.3209999999999,72.2784999999999,"summerOnly","T","Temp12k","positive",11.239,10.377,11.055,11.49,11.491,9941.801,4233.244
"1230","Tsuolbmajavri.Korhola.2002","PYTEQOAQT1K",22.05,68.41,"NEU","LakeSediment","pollen","pollen","pollen",0,8967,8967,67,67,"summerOnly","T","Temp12k","positive",10.724,11.32,11.545,11.567,NA,7493,447
"1231","TTR17_434G.Rodrigo-Gamiz.2014","LPDe6c52b99",-4.3122,36.2052,"MED","MarineSediment","long chain diol","other biomarker","other biomarker",26.8,12000,11973.2,162.2,162.2,"annual","T","Temp12k","positive",19.269,20.512,20.357,21.3,21.08,655.6,341.2
"1232","TTR17_434G.Rodrigo-Gamiz.2014","LPD44c75538_SST_from_Uk37",-4.3122,36.2052,"MED","MarineSediment","alkenone","alkenone","alkenone",26.8,12000,11973.2,162.2,162.2,"annual","T","Temp12k","positive",19.183,20.454,20.153,20.383,20.657,4416.4,11064.9
"1233","Tumbulovaty.Kultti.2004","RBCwBdRr3uN",59.57,67.12,"RAR","LakeSediment","pollen","pollen","pollen",0,11165,11165,264.3,264.3,"summerOnly","T","Temp12k","positive",14.346,16.134,15.878,14.853,14.009,3818.7,11165
"1234","Turkana.Berke.2012","LPD9cc3baf6",36.537,2.7125,"NEAF","LakeSediment","GDGT","other biomarker","other biomarker",1093.599,6022.916,4929.317,82.4300000000003,82.4300000000003,"annual","T","Temp12k","positive",NA,25.669,24.932,NA,NA,4951.325,5668.466
"1235","TwoYourtsLake.Nazarova.2013","RoZoLBD7dbj",160.105,56.82,"RFE","LakeSediment","chironomid","chironomid","chironomid",164.558,4500,4335.442,131.75,133.066,"summerOnly","T","Temp12k","positive",11.746,12.635,NA,NA,NA,3065.68,779.091
"1236","Uitbergen.Verbruggen.1979","R65ANi9f7Hh",3.94,51.02,"WCE","Peat","pollen","pollen","pollen",0,4371.91,4371.91,295.325,295.32,"winter+","T","Temp12k","positive",0.693,2.464,NA,NA,NA,2422.76,1072.01
"1237","Uitbergen.Verbruggen.1979","RTHzYBGNAHW",3.94,51.02,"WCE","Peat","pollen","pollen","pollen",0,4371.91,4371.91,295.325,295.32,"annual","T","Temp12k","positive",8.901,10.113,NA,NA,NA,2422.76,1072.01
"1238","Uitbergen.Verbruggen.1979","RVe1xW3SMQi",3.94,51.02,"WCE","Peat","pollen","pollen","pollen",0,4371.91,4371.91,295.325,295.32,"summer+","T","Temp12k","positive",17.11,17.763,NA,NA,NA,2422.76,1891.17
"1239","UpperFly.Bunbury.2009","PYTXRLAM6GY",-138.09,61.07,"NWN","LakeSediment","pollen","pollen","pollen",0,12000,12000,244.616,244.7965,"summerOnly","T","Temp12k","positive",12.276,13.417,13.648,14.392,12.822,7687.6,11950.504
"1240","Valiranta.Kharinei.2015","RY7uUsK03D7",62.75,67.37,"RAR","LakeSediment","pollen","pollen","pollen",0,11502.7,11502.7,110.875,110.5,"summerOnly","T","Temp12k","positive",12.994,15.362,14.983,14.215,13.366,5035.75,33.3
"1241","Van.VanZeist.1978","RjCYQmZsVIx",43,38.5,"WCA","LakeSediment","pollen","pollen","pollen",53.5,10911.68,10858.18,124.654999999999,132.26,"winter+","T","Temp12k","positive",0.573,2.509,2.39,2.331,6.933,10094.84,645.19
"1242","Van.VanZeist.1978","RJ1PlcMDoUi",43,38.5,"WCA","LakeSediment","pollen","pollen","pollen",53.5,10911.68,10858.18,124.654999999999,132.26,"annual","T","Temp12k","positive",10.947,12,12.066,13.428,15.969,9824.67,10185.49
"1243","Van.VanZeist.1978","RCCp2vqrv7C",43,38.5,"WCA","LakeSediment","pollen","pollen","pollen",53.5,10911.68,10858.18,124.654999999999,132.26,"summer+","T","Temp12k","positive",21.321,21.49,21.742,24.526,25.004,9824.67,10185.49
"1244","Vatnamyri.Holmes.2011","R5WmG8mpYa1",-18.3,65.9,"GIC","LakeSediment","chironomid","chironomid","chironomid",7549,10916,3367,55.5,56,"summerOnly","T","Temp12k","positive",NA,NA,NA,9.484,8.187,8208,10867
"1245","Vernerovice.Peichlova.1979","RgdX8FLTmzV",16.2,50.62,"WCE","Peat","pollen","pollen","pollen",160.41,10941.91,10781.5,334.78,338.665,"winter+","T","Temp12k","positive",-2.814,-8.956,-8.79,-8.843,-8.492,10852.13,10643.62
"1246","Vernerovice.Peichlova.1979","Rype18ENY0T",16.2,50.62,"WCE","Peat","pollen","pollen","pollen",160.41,10941.91,10781.5,334.78,338.665,"annual","T","Temp12k","positive",6.773,3.689,3.708,3.75,1.398,1019.96,10263.73
"1247","Vernerovice.Peichlova.1979","RTsFai0RqCP",16.2,50.62,"WCE","Peat","pollen","pollen","pollen",160.41,10941.91,10781.5,334.78,338.665,"summer+","T","Temp12k","positive",16.36,16.333,16.206,16.344,11.289,8298.48,10263.73
"1248","VestreOykjamyrtorn.EPD","RLDXb7gHylf",6,59.82,"NEU","LakeSediment","pollen","pollen","pollen",0,10971.93,10971.93,169.32,171.79,"winter+","T","Temp12k","positive",-6.725,-5.755,-4.341,-6.336,-11.045,6279.66,10107.1
"1249","VestreOykjamyrtorn.EPD","RtznZ64JsLy",6,59.82,"NEU","LakeSediment","pollen","pollen","pollen",0,10971.93,10971.93,169.32,171.79,"annual","T","Temp12k","positive",2.719,4.931,5.386,4.507,-0.571,1180.37,9565.91
"1250","VestreOykjamyrtorn.EPD","Rqqg8yf9kNR",6,59.82,"NEU","LakeSediment","pollen","pollen","pollen",0,10971.93,10971.93,169.32,171.79,"summer+","T","Temp12k","positive",12.162,15.618,15.113,15.35,9.904,7540.49,9565.91
"1251","VestreOykjamytjorn.Velle.2005","RVvqTnCQTPj",6,59.82,"NEU","LakeSediment","chironomid","chironomid","chironomid",0,12000,12000,169.822459999999,170.7599465,"summerOnly","T","Temp12k","positive",13.036,12.846,13.529,11.985,11.614,6109.225729,11569.68926
"1252","Victoria.Berke.2012","WEB127ac992",33.1983,-1.2317,"SEAF","LakeSediment","GDGT","other biomarker","other biomarker",1372.664,12000,10627.336,190.711,189.84,"annual","T","Temp12k","positive",NA,23.857,23.862,24.659,24.996,9190.957,4558.34
"1253","vikjordvatnet.Balascio.2012","PYTHQFCVRSQ",14.063,68.227,"NEU","LakeSediment","TOC","biophysical","biophysical",355,11643,11288,37,37,"annual","T","Temp12k","positive",0.12,0.125,0.126,0.085,0.066,1751,8648
"1254","VM12_107.Schmidt.2012","T2L_VM12_107_mgca_ruber_SST_from_mgca_ruber",-66.63,11.33,"NSA","MarineSediment","Mg/Ca","Mg/Ca","Mg/Ca",566,12000,11434,204,206,"annual","T","Temp12k","positive",24.549,23.868,23.533,24.318,23.001,2276,11518
"1255","VM12_107.Schmidt.2012","T2L_VM12_107_d18o_ruber_SST_from_d18o_ruber",-66.63,11.33,"NSA","MarineSediment","d18O","isotope","isotope",566,12000,11434,95.5,96,"annual","T","Temp12k","positive",28.16,27.813,27.459,25.607,24.697,1240,11461
"1256","VM21_30.Koutavas.2003","T2L_VM21_30_mgca_ruber_SST_from_mgca_ruber",-89.683,-1.217,"EPO","MarineSediment","Mg/Ca","Mg/Ca","Mg/Ca",1660,12000,10340,366,366,"annual","T","Temp12k","positive",NA,23.513,22.959,23.487,23.613,9174,5920
"1257","VM21_30.Koutavas.2003","T2L_VM21_30_mgca_sacculifer_SST_from_mgca_sacculifer",-89.683,-1.217,"EPO","MarineSediment","Mg/Ca","Mg/Ca","Mg/Ca",1660,12000,10340,377,387,"annual","T","Temp12k","positive",NA,25.237,24.336,24.131,24.755,1660,10986
"1258","VM21_30.Koutavas.2003","T2L_VM21_30_uk37_SST_from_uk37",-89.683,-1.217,"EPO","MarineSediment","alkenone","alkenone","alkenone",2435,12000,9565,382,374,"annual","T","Temp12k","positive",NA,24.941,25.019,24.828,24.357,5992,11645
"1259","VM21_30.Koutavas.2003","T2L_VM21_30_d18o_ruber_SST_from_d18o_ruber",-89.683,-1.217,"EPO","MarineSediment","d18O","isotope","isotope",1660,12000,10340,366,366,"annual","T","Temp12k","positive",NA,25.156,24.883,24.561,24.064,3209,11352
"1260","VM21_30.Koutavas.2003","T2L_VM21_30_d18o_sacculifer_SST_from_d18o_sacculifer",-89.683,-1.217,"EPO","MarineSediment","d18O","isotope","isotope",1660,12000,10340,366,366,"annual","T","Temp12k","positive",NA,24.794,23.548,23.531,22.697,2435,10620
"1261","VM28_122.Schmidt.2004","T2L_VM28_122_mgca_ruber_SST_from_mgca_ruber",-78.683,11.933,"SCA","MarineSediment","Mg/Ca","Mg/Ca","Mg/Ca",3130,12000,8870,360,360,"annual","T","Temp12k","positive",NA,25.011,25.559,25.016,25.528,11160,10390
"1262","VM28_122.Schmidt.2004","T2L_VM28_122_d18o_ruber_SST_from_d18o_ruber",-78.683,11.933,"SCA","MarineSediment","d18O","isotope","isotope",3130,12000,8870,295,290,"annual","T","Temp12k","positive",NA,27.747,27.678,27.352,27.212,6910,11530
"1263","Vostok.Vimeux.2002","GHe913d7ac",108,-78.5,"EAN","GlacierIce","dD","isotope","isotope",0,9840,9840,20,20,"annual","T","Temp12k","positive",0.029,-0.125,0.087,-0.112,0.509,4860,1740
"1264","Vuoksjavratje.Berntsson.2014","RtnsIQv2Pp1",15.72,66.25,"NEU","LakeSediment","chironomid","chironomid","chironomid",0,5083.333,5083.333,100,97.2225,"summerOnly","T","Temp12k","positive",10.468,8.87,NA,NA,NA,527.778,3705.556
"1265","VuolepNjakajaure.Heinrichs.2006","RuRSFTJPObx",18.75,68.33,"NEU","LakeSediment","chironomid","chironomid","chironomid",21,8899,8878,230,229,"summerOnly","T","Temp12k","positive",0.477,-0.099,-0.336,-0.021,NA,1573,5001
"1266","vuoskkujavri.Bigler.2002","PYT5NNRROEV",19.1,68.33,"NEU","LakeSediment","chironomid","chironomid","chironomid",0,10214.21,10214.21,171.83,171.83,"summerOnly","T","Temp12k","positive",11.344,11.993,11.858,12.474,12.142,7894.565,248.32
"1267","vuoskkujavri.Bigler.2002","PYTCDW3ELK3",19.1,68.33,"NEU","LakeSediment","diatom","other microfossil","other microfossil",0,10042.38,10042.38,171.825,171.829999999999,"summerOnly","T","Temp12k","positive",11.414,12.401,12.967,NA,11.497,6004.48,420.15
"1268","vuoskkujavri.Bigler.2002","PYT8K9SZXFO",19.1,68.33,"NEU","LakeSediment","pollen","pollen","pollen",0,8410.04,8410.04,171.83,171.83,"winter+","T","Temp12k","positive",-11.518,-12.011,-11.062,-9.718,NA,7722.74,1193.36
"1269","vuoskkujavri.Bigler.2002","WEB47072267",19.1,68.33,"NEU","LakeSediment","pollen","pollen","pollen",0,7722.74,7722.74,171.83,171.83,"summer+","T","Temp12k","positive",11.818,11.982,13.03,12.71,NA,7207.26,3942.57
"1270","vuoskkujavri.Bigler.2002","RT1Bytelilf",19.1,68.33,"NEU","LakeSediment","pollen","pollen","pollen",0,8410.04,8410.04,171.83,171.83,"annual","T","Temp12k","positive",-0.365,-0.53,0.469,0.967,NA,6519.96,3942.57
"1271","Wachel3.Doerfler.1989","RpShT6icGvp",8.87,53.44,"NEU","LakeSediment","pollen","pollen","pollen",59.44,9985.34,9925.9,73.18,73.18,"winter+","T","Temp12k","positive",2.355,-0.149,-1.757,-6.399,-12.205,1359.63,9761.89
"1272","Wachel3.Doerfler.1989","RxEPVgNeOJJ",8.87,53.44,"NEU","LakeSediment","pollen","pollen","pollen",59.44,9985.34,9925.9,73.18,73.18,"annual","T","Temp12k","positive",9.413,8.143,6.844,2.785,0.216,1359.63,8421.19
"1273","Wachel3.Doerfler.1989","R7fUjXXz6iN",8.87,53.44,"NEU","LakeSediment","pollen","pollen","pollen",59.44,9985.34,9925.9,73.18,73.18,"summer+","T","Temp12k","positive",16.471,16.435,15.445,11.97,12.638,1359.63,8421.19
"1274","WachseldornUntermoos.Oeschger.1980","RSxYsJ99Tfh",7.74,46.82,"WCE","Peat","pollen","pollen","pollen",70.45,10861.96,10791.51,157.01,157.01,"winter+","T","Temp12k","positive",-1.712,-2.726,-2.226,3.187,0.828,7926.69,3520.27
"1275","WachseldornUntermoos.Oeschger.1980","RJMuYNva9bv",7.74,46.82,"WCE","Peat","pollen","pollen","pollen",70.45,10861.96,10791.51,157.01,157.01,"annual","T","Temp12k","positive",7.265,6.766,6.953,9.225,7.655,8614.52,10492.14
"1276","WachseldornUntermoos.Oeschger.1980","RqNRfcM7fei",7.74,46.82,"WCE","Peat","pollen","pollen","pollen",70.45,10861.96,10791.51,157.01,157.01,"summer+","T","Temp12k","positive",16.243,16.257,16.131,15.263,14.482,5427.28,10492.14
"1277","WAISDivide.Cuffey.2016","WEBf4040255",-112.08,-79.4676,"WAN","GlacierIce","hybrid-ice","other ice","other ice",0,12000,12000,1.73000000000002,1.73000000000002,"annual","T","Temp12k","positive",-30.266,-29.343,-29.689,-30.197,-30.397,3891.75333333333,11395.95
"1278","WAISDivide.Fegyveresi.2016","WEB7f2f016d",-112.08,-79.4676,"WAN","GlacierIce","bubble frequency","other ice","other ice",265,5324.5,5059.5,91,90.5,"annual","T","Temp12k","positive",-30.573,-29.489,NA,NA,NA,2180,1645
"1279","Waskey.Levy.2004","PYT4TLJ4Q7Z",-159.2067,59.8794,"NWN","LakeSediment","TOC","biophysical","biophysical",71.15,10978.74,10907.59,61.1500000000001,61.1500000000001,"summer+","T","Temp12k","positive",1.863,3.237,5.638,4.795,2.093,5043.11,804.95
"1280","Waxeckalm.Huettemann.1987","Rty5zp1fztI",11.83,47.03,"WCE","Peat","pollen","pollen","pollen",85.75,7749.49,7663.74,100.365,98.6249999999995,"winter+","T","Temp12k","positive",-2.88,-3.136,-3.759,-3.697,NA,3395.77,6298.01
"1281","Waxeckalm.Huettemann.1987","RGWemwytx8C",11.83,47.03,"WCE","Peat","pollen","pollen","pollen",85.75,7749.49,7663.74,100.365,98.6249999999995,"annual","T","Temp12k","positive",6.12,5.919,5.543,4.859,NA,3395.77,6298.01
"1282","Waxeckalm.Huettemann.1987","R7LeQoyUglX",11.83,47.03,"WCE","Peat","pollen","pollen","pollen",85.75,7749.49,7663.74,100.365,98.6249999999995,"summer+","T","Temp12k","positive",15.119,14.975,14.846,13.415,NA,3395.77,7604.41
"1283","WCA3BGumboLimboFarTail.Willard.2001","M2Lie0hh3q2P",-80.5056,25.7747,"ENA","LakeSediment","pollen","pollen","pollen",0,4653,4653,328,336,"summer+","T","Temp12k","positive",27.7,27.693,NA,NA,NA,1739,2115
"1284","WCA3BGumboLimboFarTail.Willard.2001","M2Lspymp544P",-80.5056,25.7747,"ENA","LakeSediment","pollen","pollen","pollen",0,4653,4653,328,368.5,"winter+","T","Temp12k","positive",18.458,18.572,NA,NA,NA,4119,44
"1285","WCA3BGumboLimboFarTail.Willard.2001","M2Lms7eo3jnP",-80.5056,25.7747,"ENA","LakeSediment","pollen","pollen","pollen",0,4653,4653,328,336,"annual","T","Temp12k","positive",23.532,23.584,NA,NA,NA,4119,44
"1286","WCA3BGumboLimboMarsh.Willard.2001","M2Lt18wgyziP",-80.5111,25.7789,"ENA","LakeSediment","pollen","pollen","pollen",0,4324,4324,157.5,155,"summer+","T","Temp12k","positive",27.682,27.686,NA,NA,NA,291,991
"1287","WCA3BGumboLimboMarsh.Willard.2001","M2Lphmnx36dP",-80.5111,25.7789,"ENA","LakeSediment","pollen","pollen","pollen",0,4324,4324,157.5,155,"winter+","T","Temp12k","positive",18.359,18.454,NA,NA,NA,1331.33333333333,991
"1288","WCA3BGumboLimboMarsh.Willard.2001","M2Lz07o8f1sP",-80.5111,25.7789,"ENA","LakeSediment","pollen","pollen","pollen",0,4324,4324,157.5,155,"annual","T","Temp12k","positive",23.477,23.524,NA,NA,NA,1691,991
"1289","WestOkoboji.VanZant.1979","M2Luthn1956P",-95.2,43.33,"CNA","LakeSediment","pollen","pollen","pollen",5,10697,10692,87,87,"summer+","T","Temp12k","positive",22.092,21.824,21.135,21.478,22.517,4119,7952
"1290","WestOkoboji.VanZant.1979","M2Lakoilg5dP",-95.2,43.33,"CNA","LakeSediment","pollen","pollen","pollen",5,10697,10692,87,87,"winter+","T","Temp12k","positive",-12.017,-12.914,-14.52,-13.12,-11.4,10590,5284
"1291","WestOkoboji.VanZant.1979","M2L89nzt2ckP",-95.2,43.33,"CNA","LakeSediment","pollen","pollen","pollen",5,10697,10692,87,87,"annual","T","Temp12k","positive",6.387,5.784,4.658,5.385,6.909,8213,5284
"1292","WhitePond.Krause.2019","WEB1f75199d",-80.7767,34.168,"ENA","LakeSediment","GDGT","other biomarker","other biomarker",0,12000,12000,211.7,211.9,"annual","T","Temp12k","positive",16.8,17.087,16.775,16.956,17.88,11643.1,8602.2
"1293","WiggenhallSt.Germans.Waller.1994","RFa9Lrv5bcW",0.34,52.69,"NEU","Peat","pollen","pollen","pollen",85.25,5204.53,5119.28,131.68,131.68,"winter+","T","Temp12k","positive",2.383,3.07,NA,NA,NA,4422.28,2657.65
"1294","WiggenhallSt.Germans.Waller.1994","RoeFXt7UD1Q",0.34,52.69,"NEU","Peat","pollen","pollen","pollen",85.25,5204.53,5119.28,131.68,131.68,"annual","T","Temp12k","positive",9.632,11.234,NA,NA,NA,4194.12,2657.65
"1295","WiggenhallSt.Germans.Waller.1994","RFSErbDMhoZ",0.34,52.69,"NEU","Peat","pollen","pollen","pollen",85.25,5204.53,5119.28,131.68,131.68,"summer+","T","Temp12k","positive",16.88,19.398,NA,NA,NA,4194.12,2657.65
"1296","WilderSeebeimRuhestein.EPD","RtBrqt8sD6A",8.24,48.57,"WCE","LakeSediment","pollen","pollen","pollen",386.57,9644.12,9257.55,30.0999999999999,29.1949999999999,"winter+","T","Temp12k","positive",2.258,1.422,3.523,3.019,-0.057,460.05,2664.15
"1297","WilderSeebeimRuhestein.EPD","RFVTO3m1qP4",8.24,48.57,"WCE","LakeSediment","pollen","pollen","pollen",386.57,9644.12,9257.55,30.0999999999999,29.1949999999999,"annual","T","Temp12k","positive",10.398,9.701,11.94,10.743,8.336,409.74,2664.15
"1298","WilderSeebeimRuhestein.EPD","RGAbzuFoTA4",8.24,48.57,"WCE","LakeSediment","pollen","pollen","pollen",386.57,9644.12,9257.55,30.0999999999999,29.1599999999999,"summer+","T","Temp12k","positive",18.538,17.98,20.357,18.468,16.73,409.74,1434.18
"1299","WIND28K.Kiefer.2006","T2L_WIND28K_d18o_ruber_SST_from_d18o_ruber",51.0128,-10.1538,"MDG","MarineSediment","d18O","isotope","isotope",4330,12000,7670,380,380,"annual","T","Temp12k","positive",NA,22.712,23.446,24.658,26.106,10880,4330
"1300","Windy.Chase.2008","WEBf35d2722",-117.8772,49.8133,"WNA","LakeSediment","chironomid","chironomid","chironomid",507,12000,11493,174.5,171.5,"summerOnly","T","Temp12k","positive",9.57,9.19,10.269,11.568,13.376,8994,11574
"1301","Wonderkrater.Truc.2013","RLWjHSdRtHs",28.7507,-24.4391,"ESAF","Peat","pollen","pollen","pollen",0,12000,12000,294.5,293,"summer+","T","Temp12k","positive",22.19,22.078,22.496,23.46,19.465,6436,11334.5
"1302","Wonderkrater.Truc.2013","RtpMcgORKEU",28.7507,-24.4391,"ESAF","Peat","pollen","pollen","pollen",0,12000,12000,294.5,293,"winter+","T","Temp12k","positive",13.309,12.072,13.7,12.135,9.655,6060,11321
"1303","Wonderkrater.Truc.2013","Rp2JYWaTx52",28.7507,-24.4391,"ESAF","Peat","pollen","pollen","pollen",0,12000,12000,294.5,293,"annual","T","Temp12k","positive",1.695,1.021,2.044,1.743,-1.494,6060,11321
"1304","Woryty.EPD","RL9fsjHX6Mw",20.2,53.75,"WCE","LakeSediment","pollen","pollen","pollen",347.14,10981.77,10634.63,179.395,189.709999999999,"winter+","T","Temp12k","positive",-3.41,2.032,1.851,-2.066,-8.055,5254.24,10883.485
"1305","Woryty.EPD","ReWrRAaxLgp",20.2,53.75,"WCE","LakeSediment","pollen","pollen","pollen",347.14,10981.77,10634.63,179.395,189.709999999999,"annual","T","Temp12k","positive",6.435,10.708,10.691,7.97,2.153,5254.24,10981.77
"1306","Woryty.EPD","RoNp0y5n6f1",20.2,53.75,"WCE","LakeSediment","pollen","pollen","pollen",347.14,10981.77,10634.63,179.395,189.709999999999,"summer+","T","Temp12k","positive",16.281,19.385,19.531,18.006,12.362,5254.24,10981.77
"1307","Ximencuo.Herzschuh.2014","RF0gr6pQtHK",101.1035,33.3792,"EAS","LakeSediment","pollen","pollen","pollen",62,12000,11938,205,203,"annual","T","Temp12k","positive",-1.72,-1.274,0.065,-0.749,-0.656,6839,3121
