"time","CNA","EAS","ECA","ENA","ESAF","ESB","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","RFE","SAH","SAM","SAS","SAU","SCA","SEA","SEAF","TIB","WCA","WCE","WNA","WSAF","WSB","EAN","SSA"
7100,-1.0840477734005,1.2130445470958,1.2127154155133,0.0267156057578531,-1.16768564454893,0.0794124839793029,0.521437966994757,0.711207942447922,0.747296004435042,0.761778220987721,-0.312027194322442,-0.209152226830728,-0.854550266128294,-0.344119459024078,-0.285597903859469,0.35767659705723,0.655210372456859,1.03333117547952,-0.843235112576254,0.780666463188609,1.4107382433277,1.07268875916677,0.744091308121589,0.40740243506893,1.06046600699085,0.962026140076636,0.272035094652699,-0.460511319930791,0.676688642881993,0.282005299309298,-1.9081354631247,-0.423330445006626
7200,-0.942063125249818,1.23416854076895,0.589855347027195,-0.020609593265612,-0.52041197447238,0.134188441110906,0.477050160881956,0.372457322589828,0.598710133137656,0.707900918384337,-0.22032305072403,-0.161132438082676,-0.917401929198543,-0.367531830713621,-0.592819815878918,0.124324257222416,0.83265785512686,1.03333117547952,-0.763556144119149,0.982163085385588,1.40189538176478,0.654232053124029,0.49526207380031,0.416020754947523,0.961703452279813,1.2216905493889,0.168660593184375,-0.572158610884401,0.509511404925791,0.308810675782331,-0.903798325005652,-0.0991662303729444
7300,-1.05907391201841,0.978625355790539,1.5224256549222,-0.120774328118865,-0.964589848259254,0.510052645966992,0.585635833652886,0.67905716660304,0.318275095233723,0.709764619561,-0.221158393051972,-0.216826833131313,-0.99761217977571,-0.30393898396937,-0.366000816831789,-0.597475494401414,0.771661307572586,1.28720213844766,-0.281253026064862,0.986250890171914,1.76023041248093,0.0776540424532311,0.719163195819732,0.454388031939014,0.875846023434547,0.918455672497462,0.114468738539567,-0.472005875151806,0.502160905757474,0.236076572728353,-0.113340976281188,0.442892187365347
7400,-1.07920241716993,1.19878584165932,1.2412353177358,-0.143411067471839,-0.765375218594639,0.528645282029752,0.458231560308395,0.744033145089547,-0.160843616565324,0.900153549123746,-0.134678807308258,-0.148706146267441,-1.09310421266727,-0.296152970890701,-0.264090069624248,-0.446770652520386,0.603848131419029,1.1452185423639,-0.613334437936395,0.95652138929367,1.36790284530309,0.801126678306928,0.677774505060491,0.483383617828685,0.595318739420881,0.878283933368688,0.207342002894318,-0.486774773981286,0.29052550782797,0.268059358307834,-0.435541563203647,0.373899738059898
7500,-1.10703523573054,1.24699236426245,1.27571775674057,-0.2044078549489,-0.821132006111775,0.361215882939046,0.442003398212855,0.484319754554856,0.358588778368419,0.836764992294138,0.132920565245281,-0.114521506802821,-1.14686820972372,-0.262843522283376,-0.652127500291609,-0.647844384796838,1.15096290508391,1.28063045623355,-0.443338091843687,1.19227823674966,1.18249873596502,0.97414557897251,0.554313193439651,0.365415618559004,0.86857739172434,0.895781609281327,0.166728838517826,-0.328115434159974,0.583886630012033,0.261865639341637,-0.415572731493807,0.075397832394263
7600,-1.07456294329317,1.28480952715079,0.921909040390469,-0.168783545052853,0.896464604235474,0.304260027757351,0.378908677746571,0.303584460591449,-0.267961975693813,0.788671631534451,0.27452301774739,-0.108340257610533,-1.24100585200655,-0.269071129358838,-0.73532636931203,-0.433132310235793,1.26172655382257,1.25600175143928,-0.656470224189516,1.14841427371381,0.950332454907051,0.955102474088167,0.656101803922156,0.557698663732404,0.816837301544794,1.12957714674191,0.0891230469059762,-0.346596610246956,0.307711929109761,0.203897145103071,-0.159391632188451,-0.227724617886639
7700,-0.880364939095077,1.06065935997566,0.63008153837923,-0.200722541129306,0.0592839916209486,0.150985687696265,0.496929620075413,0.703428990497696,-0.562826317615215,0.94551153363857,0.27096909623083,-0.172791813946089,-1.42976772443117,-0.367363532096912,-0.701298456903028,-0.0538509687731154,0.962816876469188,1.2080187598778,-0.590755018856783,1.18984187714048,0.702452214626408,-0.140015213973599,0.732739042630334,0.722812453895361,0.662210705841609,1.04565500202149,-0.0200683541709216,-0.42258181918956,0.169379710366225,0.119496814754002,-0.407540388451613,-0.290065688686576
7800,-0.722401718200645,1.11653710436986,0.419931566061554,-0.238366552436361,0.0445272832564116,0.140684181583911,0.480693528132479,0.999723111659319,-0.533703965135352,0.475683779809682,-0.0368909206365491,-0.171387334257056,-1.53136186700218,-0.385258963809688,-0.867712759963681,0.300312967231761,0.699091054968976,0.523223427936042,-0.599422518499136,1.02966234725961,1.15578493827733,-0.352353534753224,0.756617883152708,0.293628804641106,0.393770713451004,1.08544619257873,-0.144508825717166,-0.363213428749691,0.297543067460698,0.208368934857011,-0.228325817770569,-0.469482097939276
7900,-0.906420054724209,1.28092241035041,0.699797398967266,-0.31657433301619,0.0852308388251406,-0.0394331265736966,0.284968967546954,0.729360111140489,-0.366590265745542,0.153262685514645,-0.42778071003881,-0.179779544890169,-1.53893118263406,-0.437434443552343,-0.648325812863725,0.299599200417255,0.62820019807517,0.247371930944261,-0.712966209457873,0.82167671282219,1.12531074987022,-0.195928779254398,0.508046694424476,0.450671408818893,0.604439282449759,0.406997220617378,-0.207415615383503,-0.289471337993223,0.0895461422695907,0.134885917071567,-0.452796063866978,-0.475707975387284
8000,-0.494852148262656,1.25982110686442,1.34028477563505,-0.336779933616057,-1.34546909405065,-0.18475810796036,0.293153836672414,0.619749275782167,0.418245104347101,0.378512495738337,-0.340681059450603,-0.121117596374837,-1.33833009608286,-0.420468568863106,-0.448523670551417,1.04543798349769,1.49950449446457,0.646118398773127,-0.293514088173576,1.0220548112239,0.835991775665463,-0.771813406853585,0.644720752044702,0.579572923833272,0.709456951294995,0.128506823005202,-0.219076716033288,-0.379862829306871,0.280064856225116,0.0214761812217507,-0.991586625541068,-0.436276216975848
