"time","CNA","EAS","ECA","ENA","ESAF","ESB","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","SAH","SAM","SAS","SAU","SCA","SEA","SEAF","TIB","WCA","WCE","WNA","WSAF","EAN","SSA"
5200,-0.138492386877928,0.516807923997055,0.358757680177142,-0.0818475163957442,0.203204903935404,0.928590601905643,0.418057682948379,-0.221365496215078,0.0735990205900006,-0.0515018223694206,-0.350394275792934,1.00736002171517,-0.0988421238140357,0.513840162131764,-0.607998445342167,0.751863170476899,-0.429790086180364,-0.439245239966197,-0.726417150172114,0.341493324160784,-0.0525417735144124,-0.185510955356089,0.600013341825718,0.558495732602871,-0.812574568930191,-0.362977078248074,0.045823896568629,0.0745945195188998,0.6071666570035,-0.450173572894197
5300,-0.165663663657131,0.547950087861974,0.240433301937143,0.0312209366874255,0.310926682531721,0.874014392011915,-0.171780037834241,-0.0403040981510948,0.049804684735386,-0.0414311671001814,-0.266029139225848,0.516066662033368,0.110636889942527,0.51162431506566,-0.550539703864088,0.225819956191729,-0.395448488095524,-0.450420092030023,-1.12143911592875,0.400552167025379,0.12087878918876,-0.253901404107185,0.455034276557946,0.792222409832961,-0.609725385967789,-0.182379840113361,0.100459441549311,-0.14366155845295,0.00186403686577345,-0.167780665116413
5400,-0.269717419140248,0.700532708875896,0.458068215040167,-0.150505399264367,0.116258713350068,0.967856018635321,0.0691833475584078,-0.0219850083686229,-0.188737819674243,0.0597498977421548,-0.371831510764636,1.18259373430112,-0.0428423734267585,0.325502231862987,-0.344539841053403,0.0659903134893567,-0.373487693286051,-0.53354422386497,-0.855145621329925,0.413500425408644,-0.139211203984277,0.124418151130534,0.335371596998278,1.81359281306176,-0.483723654612461,-0.288379355592474,0.0956664101281744,-0.0132270412097056,-0.920407920037307,0.165055214770367
5500,-0.396773573543978,0.714202253107282,0.536399876870082,-0.304174400982583,0.289559035819915,0.628618756354379,-0.11686978413224,-0.0149714735207374,-0.207674614632166,0.133841885882583,-0.597397927570344,0.657397270598203,-0.187792174806744,0.230269149404919,-0.393650582345571,0.126399440888282,-0.199736234045354,-0.903201960193842,-0.628182021460558,0.444000116909121,0.052261142978569,-0.160391264043462,0.0318717037439047,1.63266140628254,-0.525852976282967,-0.00181277889988915,0.0782235512134627,0.361144795267096,-0.825009537455056,0.533309387724092
5600,-0.474241981211456,0.97699048621466,0.643045671643357,-0.305188486918967,0.400495157185327,0.0796934132950438,-0.532913228804375,0.0820662249156146,-0.0492875064617489,0.114019667354424,-0.202378400719267,2.9103855898806,-0.162748373339019,0.357294747868931,-0.104743814588071,-0.0678715008958453,-0.179993559026165,-1.18233762694902,-0.38171803920748,0.510059109783853,-0.120873062466038,-0.201864063276088,0.139006756441945,1.14960578142247,-0.559798122143971,-0.0132254179837326,0.0239861189237887,0.178357238369518,0.176199641486566,0.364317409639969
5700,-0.36060054517522,0.955080487741667,0.150257655876082,-0.429201123196067,0.169744119573141,-0.286984987588417,-0.122839935890075,0.162308501433678,0.437922698245972,0.593834576258389,-0.163917290837411,1.14790184578743,0.0555762101267086,0.263366138695083,-0.389838524839335,-0.202770769944366,0.0998160772909178,-1.49339042277685,0.0291492676919311,0.459799981471844,0.0968455698643668,0.190918231228428,0.264556494276939,1.23578927789419,0.150614981048017,0.142432938920298,-0.0279495930279023,0.166860477751803,0.290362670006768,0.295055109097352
5800,-0.323532030840038,1.16369128907254,0.180149974842604,-0.491983174308452,-0.0857138648208552,0.0597475820232179,-0.0700109943823947,0.001462474942966,0.175622891420974,1.54087707179419,-0.224583640035856,0.178705886046353,0.353612620815216,-0.0583945248728979,-0.623326593292574,0.353091806928451,0.95221667113457,-1.68651120233249,0.681221240528275,0.326138548438099,0.427561689649347,0.409134302899016,0.385962823207661,0.738824882490365,0.11801220623906,0.276962167546236,-0.302413816556404,0.263990041263773,0.619936897054628,-0.0648548276291885
5900,-0.120288896508871,1.01318812106695,0.398501562483741,-0.640787744804451,-0.102949157255408,0.754359788320985,-0.579940972576076,0.107688155590147,0.0815387075581614,1.45721300177281,-0.637992866551048,4.17275448234277,0.1117212765081,0.0141022884565364,-0.611973951584821,0.400663522428496,1.06173616275688,-1.65309300925301,0.823067537447342,0.28185966268092,0.429955302102866,0.0306396982472376,0.18091554070815,0.660402651990843,0.0445949550087122,-0.149334762813594,-0.336726522683869,0.105068736575929,-0.038901720395216,-0.125112954559221
6000,-0.334238984375244,1.32779055743471,0.412028427711043,-0.753907368367633,-0.321470892095962,0.525712031047247,-0.760985799430732,0.104125230085153,-0.0114708077251573,1.84153779707547,-0.273270296746997,0.259221812131946,0.0867845792149537,-0.0973480301029257,-0.837213959928797,0.434846632210948,1.0660787806632,-1.22707257665496,0.50679582154041,0.336506887002667,0.356702600250761,-0.48296171217605,0.105448672966184,0.929224269928669,0.188872818597665,0.140164098397456,-0.484213902685328,-0.239299278727254,-0.137553364340847,-0.212137650101933
6100,-0.140899137943256,1.2079196668839,0.0142025175049755,-0.680099491066996,-0.417025898618527,0.682700589774426,-0.655473101716526,0.272572745293701,0.037745357220551,1.54491178970696,-0.435937107584748,0.605212719067376,0.10736213601817,-0.262940478138034,-0.782854234404918,-0.366609949292472,0.845888575195356,-1.10336099330008,0.580423932805833,0.50741840368214,0.551046246225507,-0.401154769054866,0.295183967420598,0.864681724728652,0.390900563888458,-0.0471306032078188,-0.398779149290757,-0.400098915583636,0.339359384478532,0.342017250923911
6200,-0.387347524153323,1.09748232485118,-0.25676900914619,-0.544195609124721,-0.561905103087548,0.741320330417565,-0.0268184980987413,0.387563984526978,-0.361022542735571,1.52274917667287,-0.749386394742108,3.47786457931071,0.346382907095367,-0.219285832808264,-1.21045604751424,-0.62458558502429,0.874697031134736,-1.46911241721608,0.507898341685138,0.755072309458632,0.65376124557089,-0.423304545041074,0.353150598071375,1.11751204974897,0.346211851910575,-0.177729722516843,-0.480101315165735,-0.0951638328213167,0.303807623091447,0.242151753911223
6300,-0.416154162430448,1.35847559844106,0.125769485237184,-0.615654155713257,-0.749773754219246,0.706985745890052,-0.0357047220198654,0.195049046224624,0.0688696266572897,1.55773031988378,-0.180959186932858,0.492691393658267,0.240511365313268,-0.143720131313268,-1.66809194122816,-1.10529198051364,1.15470953489236,-1.75504997879968,0.253278809570197,0.68068605443157,0.665395680998958,-0.148344697287254,0.445727819085581,1.59197516271153,0.709833413403992,0.0184336171891685,-0.364841172821582,-0.333862165260028,-0.00426993751999093,0.00846929982747355
6400,-0.216829878988421,1.62165078806604,0.273216967598136,-0.74272599592364,-0.959041199038082,0.508071840604785,-0.123108588456567,0.205683019190868,-0.111461578744023,1.72718284166635,-0.604449471670955,0.00812174536176322,0.177830297008967,0.30793422046262,-1.57810758937303,-0.862094305224828,1.32046307096367,-1.80481479616257,0.332419735756662,0.629344340952195,0.549435378527368,-0.307035651623546,0.581592907384023,1.55493809804291,0.932646010106546,0.0696838466567647,-0.390932721775374,0.0236628036593953,-0.162380050593494,0.12766998138706
6500,-0.384929041691811,1.43982966862413,0.223280580473852,-0.898381812122057,-0.825287174617924,0.331454335113166,0.0664645936165888,0.232959985664779,-0.208697999105717,1.72718284166635,-1.47596201767639,0.962132783386652,0.39561347636765,0.324325118116296,-1.49163382448256,-0.414237343434278,1.31911727387513,-1.84667352532149,-0.195596359880873,0.826286051969085,0.402021311289215,-0.0773710640624354,0.466798366114582,1.45801932317719,0.569583314281387,-0.218254842435196,-0.4113884258555,0.0466458283185865,-0.609326142103809,0.231417024007555
6600,-0.310439618175336,1.26830616593229,0.10917633164139,-1.04530363291584,-0.221301616310987,0.183871268779294,0.436356222179135,0.157689295227395,-0.35054406174195,1.77872872603909,-1.29960427531903,1.35329705364598,0.478639328513181,-0.0731606976144972,-1.760103188331,-0.10913474877082,1.31911727387513,-2.10110573038973,0.354319067173404,0.648765597785221,0.803480334775759,-0.681295947563875,0.19418836771128,1.62101360352025,0.60359176008427,-0.205909901083039,-0.293639490947909,0.0822415122805062,-1.41823833854374,0.916286138409032
6700,-0.456991375340928,1.54341578053822,0.149150253277182,-1.05688934893595,-0.823368690555959,-0.124742700199459,0.552043283147426,0.239204029350976,-0.544360904511559,1.61721365409611,-1.37589765785618,0.86420170689659,0.572259321093356,-0.493157927841711,-1.90894414181386,-0.0335646544261945,1.35400483254653,-3.08881762040147,1.31105091952959,0.481047640939797,0.65202093997353,-0.707630169669955,0.0531095750213479,1.52474417928203,0.77163603231517,-0.176577386004864,-0.215661430755691,0.220758840071693,-0.703005925175716,0.884946735817631
6800,-0.544554630601082,1.63915190751322,-0.185875622640237,-1.0888835031819,-0.959919980371395,-0.360528771280158,0.282191522391277,0.335501967826023,-0.532306499518679,1.62485996084402,-1.66466034295306,0.591258591210833,0.572262699274107,-0.335733756113058,-1.56451638380935,0.176988147976622,1.31338378557061,-2.46785019951664,1.78849465889715,0.711273809946197,0.798444957361416,-0.431613118794739,0.491727925465921,1.53838938364293,1.08398598257136,-0.0398788051109445,-0.379942443362358,0.260206483412409,-1.11573542949002,0.566121601444277
6900,-0.613460758079166,1.57395487015298,-0.189514140199296,-1.18195824558259,-1.50524974697147,-0.116359458818053,-0.0378071463874685,0.318508159279148,0.192004726848232,2.05869852438815,-1.62163546378789,1.5552816022167,0.409646855709395,-0.49496496988922,-1.66451629714106,0.53322222699192,1.58025727734297,-1.91535849503795,1.52377897155327,0.792460533275882,0.673682392280379,-0.722598522189896,0.67500984111394,2.0484693861296,0.971093089710664,-0.332387222311323,-0.300374879817314,0.0264413240806402,-0.780359206573205,1.34085239772482
7000,-0.594204271771895,1.59725858385108,-0.141829045580878,-1.15798557635615,-1.32952548791525,-0.014976718733088,0.420277924569347,0.238265838490599,-0.0711377647412231,2.15217683316298,-1.69437107464575,0.84242620176303,0.550007874869778,-0.770071305034455,-1.33627444899416,0.63118418242426,1.42094146636139,-1.76209357907567,1.3813581349057,0.884540632500816,0.344472262491254,-0.214911845753048,0.627935154226425,2.60208744829147,0.590782541587256,-0.231184190576929,-0.379742185394934,0.30463930965317,-1.24663812788858,1.2073321545124
7100,-0.452600526302061,1.54802939423957,0.178133425824718,-1.16255787100908,-1.19122816576812,-0.0809902041334774,0.24479644578587,0.459861377778751,0.0129396192683473,1.88517401678522,-1.60101318817923,1.11631508785601,0.507058364147069,-0.772241397790353,-1.18065418957497,0.667291885949613,1.31978398132002,-1.18791151641847,1.6486620516485,1.07956553128228,0.691497827842763,-0.228130383444906,0.685350427076223,2.69883006257513,0.514279321621866,-0.180132647869148,-0.421754280428312,0.829565684359409,-1.66449880427805,0.152294994490318
7200,-0.841126640220903,1.86029533910837,-0.0485395405554492,-1.31258797377409,-0.957702388996545,-0.273311104897137,0.200082068063004,0.350945343085768,0.179708570920725,2.00050738000495,-2.47154681339957,1.62111045629048,0.413971224391218,-0.94408408725338,-1.61428142310798,0.459525966678818,1.31978398132002,-1.02432403004844,1.776773707259,1.1743249232111,0.320980524643808,-0.537445134681246,0.747080251174197,2.33656608320686,0.855396668240583,-0.613829525714157,-0.487185937134928,0.486008372096761,-0.869013595982224,0.864443195133693
7300,-0.896552204531588,1.4501692598797,0.518315093665985,-1.40506597288057,-1.14615331247284,-0.242029802047032,0.479665670480081,0.36390475312095,0.211392701734121,2.04792305576295,-3.49325032563003,1.1793663395496,0.626873322217939,0.0759771465436736,-1.33961750101473,7.61094394853057e-05,1.43797010753666,-0.939791275084568,1.74487866932617,1.37021513114049,0.1290595657855,0.024648195303289,0.74064683581765,2.42748180582504,0.55887568016971,-0.290805429395447,-0.476085490721963,0.331132762066248,-0.0892236659424422,1.88658721720459
7400,-0.810616330143306,1.62341669114121,0.581003746931593,-1.49557944992244,-1.0321944707582,-0.0532662586853281,-0.0341245568668036,0.5358901814635,-0.0918247316608214,2.00513867231897,-3.49754855374854,1.94961535251301,0.471602421120748,0.224215022346355,-1.1772049900306,-0.0675760218424339,1.46643634910228,-0.5668548954792,1.47895406911582,1.1030976993283,0.44492508400727,-0.127875339059529,0.729636270965732,2.07190134877781,0.464528281653407,-0.0848201737365523,-0.444854416128445,-0.139580338263037,-0.435226175521809,1.75259341767701
7500,-0.827878359247457,1.55680303673214,0.67403708550046,-1.5626847774262,-1.07347958458569,-0.0438271269813763,0.277697430616401,0.286583453079792,0.0187548343110336,1.96847177288294,-2.72735247740993,2.20882429452012,0.370243657355475,-0.302433212607931,-1.70887946887418,-0.144320483435971,1.48642971883531,-0.390215852899909,2.31863261386159,0.947147559694527,0.471622475705275,-0.373051486693967,0.883598028133161,2.37761802946815,0.622724472105528,0.422126665657038,-0.306509875615526,0.283605487379095,-0.126279483542147,1.20916710841453
7600,-0.580491703588908,1.7263772950969,0.317769565263893,-1.51146421582005,-0.770523579674351,-0.092802222796818,-0.53531018893648,0.173254781461331,-0.337158216508528,2.02367393414691,-1.99920579376969,2.30775985604434,0.237152846549466,-0.709436896546882,-1.96849031677621,0.0343451517773972,1.45921454174154,-0.649871723284636,2.30307956954098,0.763709427034154,0.630731301556503,-0.0428225434520969,0.907325899164441,2.32324346564474,0.72789673967336,0.446569301749425,-0.341201460946444,0.0344226804779003,0.0107900051045986,0.526884831399963
7700,-0.489567062883892,1.63905223339886,-0.088608363018808,-1.57786058435752,-0.411507765766452,-0.0235829357013569,0.151450445816832,0.430632205536105,-0.205764680961926,2.037397570873,-1.92747467947284,1.75761104537409,0.102894434625063,-0.663213121012783,-1.85577950127746,0.383773989010714,1.42588247812456,-0.600581400016763,2.1705051219221,0.593639804603625,0.00191867187925841,-0.168436739719972,0.74295484599757,1.83791054203236,0.492960074384748,0.172937417052456,-0.513552546270341,-0.229138970570787,-0.14798322016283,0.452644477331216
7800,-0.549485950043142,1.69804683080561,-0.123576918357576,-1.65359054439711,-0.355190802527702,-0.0309082786102264,0.0929439883654951,0.656600664490323,-0.137989740548489,2.03523528529312,-2.23626902350757,1.73867110945428,-0.037409298134893,-0.827703222925738,-1.84931817812232,0.74438711774294,1.2116521613356,-0.582526204019004,2.07185167106728,0.612814156316355,-0.155112726735743,-0.414365970904693,0.781141682447299,1.68321821925683,0.370205130607084,0.171523106522398,-0.395028335725588,-0.0322827853853656,-0.228955226690903,-0.00695654827546074
7900,-0.480639078418816,1.53189261998413,0.347153395859287,-1.30196520792182,-0.310665510352408,-0.197286540307458,-0.978650160340199,0.633249598183968,-0.209464926016071,1.74148050878041,-0.818555930807955,1.62079706673,0.383552676887493,-1.35358558980012,-1.6375371129534,0.758621128722914,1.15318792138207,-0.29395104918403,1.93542271691023,0.737600017660595,-0.070909189567604,-0.81295641909772,0.51397312559329,2.0692928628705,-0.279601342020882,0.397378137390201,-0.277566208017061,-0.326770378178553,-0.228880697408548,-0.0150628878769527
8000,-0.258965870759217,1.6662617306069,0.801936368506501,-1.36654989867605,-1.2229078760793,-0.331396424255583,-1.21044131757915,0.430651716763039,0.082010368183609,1.74148050878041,-0.222105540004002,2.18784057702704,0.563908425018769,-0.915256660748803,-1.38446547606669,1.36905128146431,1.08520960735548,-0.0226507268471998,2.22351779424534,0.750910739751176,-0.62886887585232,-0.442526038371857,0.594798772830525,2.18661289534822,-0.393310768315758,0.21665290014381,-0.311873058535862,0.0552008036613932,-0.837247918980068,0.13184110942402
8100,-0.130739076899372,0.958336449682436,0.420466868740925,-1.50817932556054,-1.78348149520194,-0.874870757943125,-2.2959189021288,0.66668181053007,0.173940008069052,1.74148050878041,-2.07410753573311,2.36270111100787,0.494524106083979,-0.378375137052716,-1.63529850720544,1.80745632166118,1.08094726938777,0.0762977568723735,1.96893399285278,0.610556977274279,-0.513262429810783,-0.950387841540914,0.638528408876834,2.34644655852259,-0.336533054162021,0.287966061904944,-0.267238203939823,-0.361372903251083,-0.708627915911902,0.89472928742373
8200,0.00957219678831243,0.844481023584499,0.3051522117906,-1.62463816755519,-1.66933700343298,-1.03539558544492,-2.32748051851328,0.331699499282153,-0.0326985204839079,1.74148050878041,-2.4441682224379,2.82595872212695,0.477738767098807,-0.134417147177152,-2.12724354024782,1.66178299841136,1.11878954215046,0.534517289559074,1.76314305817861,0.0991083493724454,-0.865091863263263,-1.8354571331552,0.915832695404351,2.37767899938086,-0.399943756311667,0.3055009223374,-0.239574367761382,-0.134118457575574,-1.20735349520141,2.14181836889595
8300,0.0328726105608499,1.2635470841724,0.32697555574499,-1.53197375295444,-1.31909960412797,-1.11220421018075,-1.70423320480239,0.455788116480578,-0.224798323053765,1.74148050878041,-2.16739134189148,2.89799219735004,-0.214333376499071,-0.182756963858068,-2.13264248369179,1.38725771165803,1.09569335885632,0.384413937424733,2.03358926291549,0.380082354204749,0.38726954081334,-1.86508762685008,0.7093349194943,2.55515479753436,-0.0488606406421985,0.266270782730811,-0.405584917945408,-0.634676049051114,-0.757928040985532,2.50775282444945
8400,-0.127146909656437,1.63404063810491,0.346130938249875,-1.54563628875513,-1.18230036453647,-1.17600717971047,-1.96035715172975,0.152107553045786,-0.302840833434223,1.74148050878041,-2.06465015692314,2.14081775618186,0.184460457346029,1.59996685778337,-2.36920294268646,1.35378497939727,1.09569335885632,0.952371603805021,2.51364926478269,0.834707163272289,-0.012770728226885,-1.99092560639627,0.957820233083042,2.55683731523289,0.541309621298163,0.734012563660133,-0.531707199142242,-1.18115201467582,-0.788711449899283,2.24696235828798
8500,-0.711717372930371,1.66223108925829,-0.347408864740874,-1.55568374676419,-1.05821559651495,-1.41415859532768,-2.10951897372133,0.0414410705602259,-0.452727133102388,1.74148050878041,-1.87355829345793,2.3057140490023,0.23692005565494,3.11102988296041,-2.36473247458907,1.23795427915132,1.08450238336838,0.81755563073605,2.19839556184224,0.613971635694622,0.205199986770614,-2.23251514830921,1.08485565762159,2.4643552213787,0.187687507571072,1.18154540936357,-0.630097819689636,-0.901377674090925,-0.240654390922462,1.3741899870061
8600,-1.82543198514271,1.27047168938165,-0.415271100973558,-1.61730346935886,-0.984958176923165,-1.42117170832676,-2.36079753470161,-0.243137798171661,-0.32556559345852,1.74148050878041,-2.02359864474248,2.4924025259714,0.393771447290008,2.95371941016474,-2.34499942701895,1.30483824235032,0.986834788496475,0.45236488533564,1.95831641765297,0.418499554166513,-0.13109002878346,-2.54287259142299,1.01739113123378,2.6012895896181,0.14071683212379,1.39916903141228,-0.277341656461648,-0.397561199233119,0.295367693623252,1.68422983248559
8700,-1.72261885243227,1.471216322967,-0.310741757373858,-1.91651437371601,-0.924097606358873,-1.35415674046068,-2.11981449746498,0.137170703543176,-0.0766174228137661,1.74148050878041,-1.80620217118291,2.99820551985043,0.29832593837458,2.97199309588038,-2.36696342415821,1.35230104494394,1.02102899351616,0.31384839862747,2.07492835133023,0.482862072127636,-0.319745383855408,-2.81237306683859,0.826082295385256,2.47568680450487,-0.164885093859395,1.28465640270843,-0.607858443841072,-0.754124941173038,0.665742419400454,2.02452494387131
8800,-1.27544688590407,1.54789871775667,-0.787684863005102,-2.00210449145703,-0.866850864856826,-1.34332909421036,-2.0178830239149,0.174569046312002,-0.00314313649422864,1.86852229223335,-0.883307089209651,2.14652883065201,0.500336953695695,2.80349404519448,-2.07517688080259,1.55619416416013,1.05796324147768,0.344192280843653,1.71050553061445,0.112913183260517,-0.149928621011172,-2.8612994591998,0.48254059959699,2.5550752189447,-0.166252251111351,1.62322338787628,-0.570609270801499,-0.665712573177278,0.0401256211618757,1.9989961194449
8900,-1.39195314386292,1.5055575053405,0.0140946465433208,-2.06107049343105,-0.804832486878205,-1.37664703168686,-2.10475375993024,-0.0296067435180589,0.229154346996487,1.80168195399598,-0.559361640839912,2.92533062099807,0.628619474015958,3.40186450784683,-2.36176496448055,1.36998368379591,1.26452268293789,0.378104425813044,1.54871781077411,-0.873075558130411,-0.149966021447324,-2.74188710079604,0.773659462683448,2.22185743919037,-0.31044231636443,2.00428128618231,-0.580647114307973,-0.839079980972132,0.375628494480942,2.49140131328234
9000,-1.29700161663784,1.51623895493472,0.387423939492084,-1.92505393382864,-0.982708714008534,-1.36038804749766,-2.68452743150621,0.0843871248077213,0.17233826174274,1.68862858327908,-0.139068208428998,2.63302435960882,0.4789616080582,3.70022653649918,-2.09037660376922,1.30790840076376,1.34167187449217,0.531410062746498,0.695925184393204,-0.49575301727175,-0.478496677105555,-2.34571499293762,1.11552864904328,2.35159218305554,-0.353565593410969,1.90711452284152,-0.552508943055221,-1.11213357898325,0.51861696039029,3.20797518432323
9100,-1.00936348089176,1.37876692111593,0.351699594533908,-1.76789974907545,-0.938823883359613,-1.43229190759978,-2.76234998696382,0.0402702086723133,0.0952780733670552,1.68862858327908,-0.401535554290695,3.60073267475251,0.179313854614414,3.74134316170936,-2.26003650746709,1.08898739551909,1.34847437419981,0.516658251753245,0.476262098574368,-0.0995203742017358,-0.147362838744754,-3.02831517489899,1.15182491422287,3.1270328785303,-0.725353905556012,1.82307573984204,-0.615906689778616,-0.705203657088062,-0.213598930055363,3.05344423823273
9200,-0.820943964006337,1.25189848860117,-0.0428821360698029,-1.78974608438483,-1.04577816835659,-1.33892011881129,-3.40034080346627,-0.11054452021716,0.00187695243599016,1.68862858327908,-0.43582642431282,3.83058706985777,0.0420058726872053,7.11952558029037,-2.19154955681953,1.00716177062345,1.37507746963795,-0.103734358371987,0.474364565343549,-0.345105409472803,0.000947284018455882,-3.12467063449446,1.01429898104579,3.09695857177545,-0.168825237231915,2.2217018963884,-0.740347813706459,-0.862377078003963,0.864867526350104,2.88319133450756
9300,-0.648078804484736,1.15116010246085,-0.413479473494861,-1.84358179596856,-1.22371157917743,-1.26509593080079,-3.07439673151219,-0.00472984772864866,-0.29254205788583,1.68862858327908,0.115356473304061,4.86864891594913,0.739145307930806,6.24090385887276,-2.49603856866187,0.709295241415033,1.35343081284878,-0.687587488627025,0.761018537515262,-0.238132599773957,0.775498091560667,-3.53554964114965,0.75453807287258,2.93604146199509,-0.420194888920419,2.33651359091757,-0.930140917405743,-1.09716854672581,0.664002678835521,3.44438649175709
9400,-0.442347178565912,1.071522994327,-0.47182459565746,-2.21306394758868,-1.75152314190519,-1.30475929600603,-3.4643403256242,0.00779591793293772,-0.139037963307244,1.45878708702521,-0.172007255291501,4.46493340661952,1.10149151695287,4.98338774838528,-2.62593108797376,1.03733317886259,1.41168942754589,-0.7396526342382,0.97192019100163,-0.197362411627221,0.250863598928226,-3.22569011179156,0.873188164432062,2.56379597449216,-0.507434703033654,2.38247820210986,-0.874836007547118,-1.26304866750169,1.51706922476943,4.69137140353151
9500,-0.962649588816185,0.912669348998047,-0.389905761762285,-2.29459509144969,-2.09851334593185,-1.39296785471769,-4.3992542825421,0.0890082211400691,-0.315145040638442,1.43446505646025,-0.233328370982552,5.07330092242219,1.1081708899047,5.11517342709548,-2.55254957558915,1.41353435433032,1.4263884677552,-0.291231286439088,1.23638382446138,-0.262830865263481,0.445941660439168,-3.7291192730602,1.02013339768384,2.61852910353786,0.139867667736002,2.09837905415488,-0.861285893858086,-1.65007308584845,0.768278853434726,4.28897890718239
9600,-0.97469605301336,0.975011296614926,-0.371694939136692,-2.23162332186292,-1.6661246726722,-1.65584836656338,-4.45407996551901,0.247205487989015,-0.179344868887722,1.43446505646025,-0.559491598526517,5.35197145936746,0.318756222416536,5.2944405369256,-2.50752052961811,0.327428079347993,1.4263884677552,0.138789316629199,1.15683120494889,-0.079236914954181,-0.379750436447216,-3.32928158746322,0.772370234035393,2.57115971895322,0.100038365208731,2.22438572422702,-0.887758164125111,-1.84191809684891,1.12936864511788,4.42512520362418
9700,-0.62428959798053,1.06379019688069,-0.252767291085657,-2.18522066660914,-1.01212913152225,-1.31366741686728,-4.72406122516505,0.441301559052952,-0.0793545225581876,1.61868246906824,-0.568737379952007,6.13569194178693,-0.0326738147808663,4.91222837177669,-2.66238456348361,0.272059346398817,1.42101960960536,0.581584612571793,0.48416157210006,-0.0150003244056402,-0.708234763134834,-3.4092651731015,0.924389083986225,3.10956006348946,-0.364236331653691,2.06848063301284,-1.25951874369532,-2.2214411905763,1.56632690122334,5.26441682322983
9800,-0.790221897024762,1.16381948760088,-0.29387467946694,-2.43363972522912,-0.859740912941038,-1.11154332947294,-4.8755174271858,0.392207539987409,0.197250936410702,1.66233724532557,-1.02847889837822,4.66061353951578,0.496956702838333,5.02729384203324,-2.44132700508258,-0.0651052675795419,1.38206704795638,0.301641172705141,0.557661574492683,0.14547028321743,-0.953336379885762,-3.54672695407118,0.832513430116208,4.26414360733274,-0.86740282362817,2.04670882052888,-1.13490307695907,-2.24747787151047,0.625015858139517,4.72222587827409
9900,-0.953710055774837,0.957346990241061,-0.0139483468586284,-2.30970993754389,-1.01817123450892,-1.42973668670358,-5.0313062723767,0.496309043940385,-0.300479701848425,1.5366310886758,-1.06283919596418,4.94584427149421,0.495202969206025,4.96138254613253,-2.324318011656,-0.218931494753138,1.41495087944741,-0.288912201254416,0.537687314458274,-0.0200523158925611,-0.930555285035177,-3.36752730429801,0.860336461365714,3.83735602907038,-0.431616794309495,1.73160897124359,-0.887689882334796,-1.79679886304967,0.539428639437899,4.33968643211075
10000,-0.841059376275336,0.482922798050936,-0.0660562728737808,-2.17948563218077,-1.2198911417838,-1.18292320479013,-5.26079444826665,0.369050062945691,-0.367557227819258,1.44726194868897,-0.945192866576684,6.92326170452842,1.12274328821902,6.52582795622889,-2.27693853025164,0.056485283392407,1.40809097835641,-1.11659691258687,0.472189440459928,-0.191532780977143,-1.00227217358377,-4.14171256974419,1.11089152494201,3.08224259987737,-0.25963321903054,1.43160201914739,-0.625342965549901,-1.10485736777596,0.753609510953538,4.87812872408874
10100,-0.706088322817835,0.36002304954652,0.0949935744426342,-2.20772456876286,-1.00828300227471,-1.39238331516577,-5.99638345477185,0.55014837361876,-0.412323368259285,1.46078638366374,-1.10715190232466,6.52843423643922,1.95527567041608,8.02697006617061,-2.48974121388495,0.253078096965594,1.3988386670659,-0.706211927163528,0.398090999965079,-0.200981914493463,-1.00194816074461,-4.2232719497977,0.975774501120266,1.70183902286791,-0.609028862787127,1.43326237068911,-0.86166078012164,-1.55227313316601,1.57817487157836,5.25949831727623
10200,0.0434649549786462,0.478762167742406,0.439061866724106,-2.36946146698787,-0.938790439879644,-1.42053319680544,-6.27175302028989,0.517418979495239,-0.276285258501954,1.9441813775661,-0.989310190540353,6.51352541227229,2.3218305281717,8.17376748135064,-2.26572586072255,0.335346078138603,1.36868372113376,-0.0465765318451897,0.125438283709049,-0.587230498421879,-1.08890827644838,-4.75154764993103,1.08601657205014,1.63886337580134,-0.188158072151898,1.46041246915257,-0.959294986951154,-2.07692342480676,1.21684216238259,5.7431199646455
10300,0.484998925142889,0.479888098416506,0.493297063275752,-2.41362042231272,-0.812226486804486,-1.67677928397646,-6.45616917659728,0.462529252223347,-0.401404329538373,2.00095976819253,-0.710713728541393,11.5497340046035,3.09939337996957,9.75426193055161,-2.30568859733015,0.0817027754509209,1.2019592911487,0.539536478151,0.198393447481506,-0.824119882782899,-1.13354460056781,-4.52531141430696,1.31121638952015,2.16636753471262,-1.09543670841534,1.20130692600656,-0.845141701345117,-1.76533966716717,0.820931288585916,6.42534221830053
10400,-0.417409898652379,0.434443230693835,-0.146888034281027,-2.55748292341619,-1.16871222555815,-1.58127836044137,-7.87441571646526,0.000851392594222607,-0.167904425146096,1.92793101888745,-0.965956412520263,13.749331652129,3.40613125455669,9.35033024893634,-2.68128795919754,0.5172402328779,1.27380838483465,0.431884053149125,-1.45558743017637,-0.857679584100294,-1.10964742095504,-5.18738078433857,0.223196444978831,1.62342020689461,-2.22856646513607,1.22938425056396,-0.388007753552671,-1.10727072542754,0.898799354721757,5.82404932436381
